s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member
https://golemlab.eu/graph/16048250,201,Under Fire,"As a child you lived among the most wealthy and powerful, after the death of your mother you were shipped off to stay with her sister. Even after finishing your education you continue to live apart from the elite, but a visit home creates an unexpected disaster. You are suddenly roped into a darker world, and who better to be your guide than the infamous gang known as BTS.",2018-09-20,91005.0,Mature,F/M,In-Progress,Accidental Voyeurism | Alternate Universe - Gangsters | Attempted Kidnapping | Eventual Smut | Mentioned Other K-pop Artist(s) | Slow Burn | Smut | Stalking,"Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Min Yoongi | Suga/Reader",hoseok
https://golemlab.eu/graph/11676231,201,What are friends for?,You decide to try something new with your three best guy friends.,2017-08-01,2894.0,Explicit,F/M,Completed,Barely cum play tbh | Basically they cum on her lmao | Blow Jobs | Cum Play | Dirty Talk | Dom/sub Undertones | Foursome - F/M/M/M | Hand Jobs | J-Hope smut | K-Pop smut | Pet Names | Rap Monster smut | Shameless Smut | Smut | bts smut | suga smut,"Jung Hoseok | J-Hope/Reader, Kim Namjoon | Rap Monster/Reader, Min Yoongi | Suga/Reader",hoseok
https://golemlab.eu/graph/13947393,201,Angel in the Darkness,"Working at a rehab centre after the steps of your mother, made you always try to find the good in everyone. Thus, you naively agree to a patient’s request of helping his friend. But... Iittle did you know, that he was sending you to meet a dangerous prostitute named Jeon Jungkook.",2018-03-12,24963.0,Explicit,F/M,In-Progress,Angst | Blood and Violence | Blowjobs | Brothels | Dom/sub Undertones | Drugs | Eventual Smut | Explicit Language | Gangs | Graphic Descriptions of Sex | Implied/Referenced Rape/Non-con | Kim Seokjin - Freeform | Porn With Plot | Prostitution | Romance | Roughness | Smut | This is a dark story I'm not even gonna lie | Vaginal Fingering | Vaginal Sex | Violence | Virginity | im not good at tagging ok | jin is like a main side character | mentions of BDSM | ok jungkooks a prostitute so there's alot of mentions of sex lol,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/6701017,201,One-Time Thing,It's okay to fuck your roommate if it's only a one-time thing.,2016-04-30,4188.0,Explicit,F/M,Completed,Alternate Universe - Roommates/Housemates | Cocky Yoongi is Cocky | Masturbation | No Strings Attached,Min Yoongi | Suga/Reader,yoongi
https://golemlab.eu/graph/30190968,201,All I Want,"Jungkook, has been your best friend since the two of you were five years old and he saved you from those bullies in kindergarten. Now you’re both adults, and your friendship is the same as ever. You want him as much more than just a friend, but the problem is that somewhere out there, Jungkook has a Moon-chosen mate.",2021-03-22,10043.0,Mature,F/M,Completed,Alpha Jeon Jungkook | Alternate Universe - Roommates/Housemates | College | Cute Jeon Jungkook | Dom Jeon Jungkook | Domestic Fluff | Fluff and Smut | Friends to Lovers | Jealous Jeon Jungkook | Jeon Jungkook & Kim Taehyung | V are Best Friends | Jeon Jungkook is a Little Shit | Kim Namjoon | RM & Park Jimin are Best Friends | Roommates | Shameless Smut | Smut | Soulmates | Tooth-Rotting Fluff | Werewolf Culture | Werewolf Jeon Jungkook | Werewolf Mates | Werewolf Sex,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/16848778,201,BTS Covers & Angelic Vocals,"You are a Youtuber who does exclusively BTS covers on your channel. You are discovered by Bang Si'Hyuk while scouting for ARMY talent for an upcoming project BTS is doing to give back to their fans. He flies you out to Korea to participate, and that's where you meet Min Yoongi for the first time in real life, along with the other boys of course.",2018-12-04,36566.0,Mature,F/M,In-Progress,Eventual Smut | Romance | Slow Burn,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: BTS Loves ARMY [2]",yoongi
https://golemlab.eu/graph/20542817,201,tattooed together,you get your first tattoo with your boyfriend jungkook.,2019-09-06,3140.0,Explicit,F/M,Completed,(over panties) | Creampie | Cum Eating | Cunnilingus | Daddy Kink | Dirty Talk | Dumbification | Spanking | Subspace | Tit Slapping | cum sharing | hairpulling,Jeon Jungkook/Reader Series: Together [4],jungkook
https://golemlab.eu/graph/11080812,201,"careful, baby","Even if the cut is small, but it hurts a lot. Luckily, Hoseok is there!",2017-06-03,458.0,Not Rated,F/M,Completed,Age Play | Blood | CG/L | DDLG | Daddy J-Hope | Daddy Kink | Daddy!hoseok | Established Relationship | Fluff | Hurt | I dunno anymore | Little Reader | Little!Reader | Non-Sexual Age Play | Non-Sexual Kink | cgl | daddy hoseok | dd/lg | fuck summaries im bad at it | sorry for that curse lmao,Jung Hoseok | J-Hope/Reader,hoseok
https://golemlab.eu/graph/13035426,200,Secrets Tested,Boundaries are discovered between work and play.,2017-12-16,11695.0,Explicit,F/M,Completed,Breathplay | Dom/sub | Exhibitionism | Face-Fucking | Masturbation | Originally Posted on Tumblr | Punishment | Rough Oral Sex | Spanking | Voyeurism,Park Jimin (BTS)/Reader Series: The Secrets Trilogy [2],jimin
https://golemlab.eu/graph/18872287,200,give and take,"when your beloved jeep breaks down, you have no choice but to take it to a mechanic for once instead of trying to fix it yourself. you fully expected to empty your wallet or get told to just buy a new car. you don't expect to meet kim namjoon, nor do you expect him to be hot like burning, sweet as honey, and interested in you.",2019-05-18,10551.0,Explicit,F/M,Completed,Creampie | Dirty Talk | If You Squint - Freeform | Mechanic!Namjoon | Oral Sex | Unprotected Sex | Vaginal Fingering | brat!reader | dom!Namjoom | ish | mentions of a choking kink | mentions of riding | this is really very fluffy,Kim Namjoon | RM/Reader Series: gat verse [1],namjoon
https://golemlab.eu/graph/11949879,200,nyctophobia,"The lights suddenly went off, only Namjoon comforting you isn't enough.",2017-08-30,1235.0,Not Rated,F/M,Completed,"""the cable turned off | Age Play Caregiver Jung Hoseok | J-Hope | Age Play Caregiver Kim Namjoon | Rap Monster | CG/L | Colouring Books | DDLG | Plushies | cgl | dd/lg | iM sorry i dont mention taehyung omf | lmao these phobias fics | poly bts | poly daddy | poly daddy bts | the lights are off"" LMAO THAT VINE","Jung Hoseok | J-Hope/Reader, Kim Namjoon | Rap Monster/Reader",hoseok
https://golemlab.eu/graph/5069566,200,Cold Sweat,"""Have I ever not satisfied you?"" -Jimin",2015-10-25,2162.0,Mature,F/M,Completed,Fantasy | I hate tags | I'm Bad At Tagging | Masturbation | Nervousness | Oral Sex | Other Additional Tags to Be Added | Sexual Content | Sexual Fantasy | Smut | Tags Contain Spoilers | Tags May Change | Tea | Threesome | Threesome - F/M/M | Touch-Starved | i might take some of these out when I change them around,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You, Park Jimin (BTS)/Reader",yoongi
https://golemlab.eu/graph/16692646,200,Gone Wild,"Hoseok consumes porn like he does Cheetos: in unhealthily large amounts. He’s seen, and jacked off to, most things imaginable. But there are those photos that always draw him back…",2018-11-21,6476.0,Explicit,F/M,Completed,Alternate Universe - Roommates/Housemates | Crack | Dry Humping | Mild Degradation | Minor cumplay | POV Second Person | Smut,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You",hoseok
https://golemlab.eu/graph/27822628,200,For the First Time (What's Past Is Past),"When you first meet Jung Hoseok, he’s coming out of his apartment right as you’re getting into yours. He smiles at you, and you just stare. You’ve never been good at interacting with people, especially strangers, especially when you’re not expecting it. You have to prepare yourself for those things, and right now, you’re very much not. “Oh,” you say. You’ve seen him around the building, but you’re surprised to see him here. You’ve been here a month now, and you had never met the person who lived right next to you. You certainly never even considered that it could be the man with the bright smile and kind eyes you had run into in the parking lot, though the laugh you got used to hearing through the walls certainly completes that picture beautifully. His smile widens a little, and he has a silent chuckle at your reaction. “Hi,” he says. You nod. You forget to reply, or to smile back, and you only realize that after you’ve closed your door behind you and Hoseok is already in the elevator. You decide, firmly, to forget this encounter ever happened. (You can’t.)",2020-12-01,15746.0,Explicit,F/M,Completed,(just a little) | Alcohol | Alternate Universe - Neighbors | As in reader was cheated on | Cheating | Cross-Posted on Tumblr | Fluff | Kissing | Language | Light Angst | My First Work in This Fandom | Neighbor Jung Hoseok | J-Hope | Pining | Slow Burn | Smut | but her and hoseok don't cheat on each other,Jung Hoseok | J-Hope/Reader,hoseok
https://golemlab.eu/graph/5670130,200,BTS One Shots,Just short chapters about getting it on with the members of BTS,2016-01-08,3897.0,Teen And Up Audiences,F/M,In-Progress,Cute | Fluff | Hot | Party | Short | Smut | boyfriend - Freeform | bts - Freeform | one shots,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | Rap Monster/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/26674624,199,Honey Bun,Bts/bunny hybrid!reader drabbles of daily life with the boys.,2020-09-27,2693.0,Explicit,F/M,In-Progress,Aftercare | Cock Warming | Drabble | Eventual Smut | Female Character of Color | Fluff | Hurt/Comfort | Mating Cycles/In Heat | Pet Names | Pet Play | Sickfic | Subspace | Vaginal Fingering | hybrid!reader - Freeform,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/17935661,199,"Black Ties, White Lies","When your mother, a Registered Nurse at the nearby hospital passes suddenly from unexplained circumstances, you’re thrown into a life you never expected to have to deal with tending to her 7 long-term patients. Of course, they’re also apart of one of the most notorious mafia families in the underground, so there’s that. 2 hate you, 3 are kind to you and 2 you can’t figure out if your life depended on it. All of these boys change the way you once perceived the world, in one way or another, but can you do the same for them?",2019-02-27,19379.0,Mature,F/M,In-Progress,Alternate Universe | Blood | Crimes & Criminals | Dark | Drama | Eventual Romance | Fluff | Fluff and Angst | Grief/Mourning | Hurt/Comfort | Implied/Referenced Torture | Mafia AU! | Modern Era | Non-Consensual Violence | Psychological Torture | Roughness | Torture | Violence,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/14366826,199,my light in the dark,Darkness scares you.,2018-04-23,820.0,Not Rated,F/M,Completed,Age Play | Age Play Caregiver Min Yoongi | Suga | Age Regression/De-Aging | Daddy Yoongi | Daddy!Yoongi | Headspace | Little Reader | Little!Reader | Min Yoongi | Suga Is a Sweetheart | Non-Sexual Age Play | caregiver yoongi | caregiver!yoongi | wow damn suddenly i forgot how to tag sHit dawg,Min Yoongi | Suga/Reader,yoongi
https://golemlab.eu/graph/20887778,199,blowing dandelions,"as a child, you met park jimin. as an adult, the same jimin is much different.",2019-10-04,7837.0,Explicit,F/M,Completed,Blow Jobs | Crying | Cunnilingus | Deepthroating | Dirty Talk | Face-Fucking | Fighting | Mentions of Death | Multiple Orgasms | Pet Names | Praise Kink | he shakes u like in anger so | jimin gets in a fight | light pain kink | mean!jimin | tae tries to keep the peace,Park Jimin (BTS)/Reader,jimin
https://golemlab.eu/graph/18210062,199,Gunshot Girl,You got shot. With a gun. Like … An actual gun. And you wanted Jungkook. ~~~Requested by daniellalundbeerg~~~,2019-03-23,2929.0,Not Rated,F/M,Completed,Emotional Hurt/Comfort | Flashbacks | Gunshot Wounds | Hospitals | Hurt/Comfort | Idol Relationships | Jeon Jungkook-Centric | Protective Jeon Jungkook | Reader is an idol | Sasaeng Fan(s) | Scared Jeon Jungkook,Jeon Jungkook/Reader Series: Requests [3],jungkook
https://golemlab.eu/graph/11754690,198,The Intruder,"You’re away visiting your family, and your boyfriend Namjoon says he misses you.",2017-08-09,3359.0,Mature,F/M,Completed,Fluff | Fluffy Smut | One Shot | Smut | Sweet as fuck | bts smut,"Kim Namjoon | RM/Reader, Kim Namjoon | Rap Monster/Reader",namjoon
https://golemlab.eu/graph/35695111,198,Edge of Tonight,"A part of him died that night. A larger part died when they couldn't find you, and over the years whatever was left of him grew cold and hard. It was that ice inside him that got their gang to the top, that gave them power, and money, and all the things a normal mafioso would be more than satisfied with. But none of it meant anything to Namjoon. All Namjoon wanted was you back in his arms. That was the underlying motive in everything he did. For the past ten years, Namjoon built himself an empire, just so he could find the reason his heart beat.",2021-12-14,76355.0,Mature,F/M,In-Progress,Alcohol | Angst | Angst with a Happy Ending | Attempted Rape/Non-Con | Blood and Injury | Edging | Fist Fights | Guns | Gunshot Wounds | Hurt/Comfort | Implied Sexual Content | Implied/Referenced Rape/Non-con | Jeon Jungkook Has a Pain Kink | Knives | Mafia AU | Overstimulation | Park Jimin is a Little Shit (BTS) | Sad Kim Namjoon | RM | Self-Harm | Sex Jokes | Shooting Guns | Stabbing | Swearing | Trauma | Underage Rape/Non-con | Unrequited Love | Violence | i promise this has a happy ending it just takes a while to get there | idiots to lovers | lots of sexual things are mentioned but idk if it'll turn into actual smut | sleeping with people just to kill them | someone gets hit in the dick | specifically trying to get laid,Kim Namjoon | RM/Reader,namjoon
https://golemlab.eu/graph/22958335,198,To get to you,"An unfamiliar presence. A scent I don't recognize. A tremor ran through me. One that hasn't shaken me up this bad since years. And there is magic. It makes my vision hazy, loosens the tension in my bones. I hear one distinct voice, hesitant and weak. ""Jungkook, wait-""",2020-02-29,74636.0,Mature,F/M,In-Progress,Alternate Universe | Anxiety Attacks | Attempt at Humor | Character Development | Domestic Fluff | Emotional Hurt/Comfort | Eventual Romance | Fluff and Hurt/Comfort | Headstrong Reader | Healthy Relationships | Honestly FUCK people who touch others w/o their consent | Hugs | Implied/Referenced Rape/Non-con | Jeongguk is just so amazing | Light Angst | Mating Cycles/In Heat | Minor verbal and physical violence | Non-Traditional Alpha/Beta/Omega Dynamics | One Big Happy Family | Panic Attacks | Protective Jeon Jungkook | Reader Is Badass | Sleepy Cuddles | Slow Burn | Therapy | Trauma | Werewolf Mates | i wanna give the protagonist a hug,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Min Yoongi | Suga",jungkook
https://golemlab.eu/graph/32984917,198,The Jeon Ultimatum,"Jeon Jungkook - the leader of the Bangtan, he has a very manipulating behaviour and always seems to get what he wants. But then there she is, the one who changes everything. The one girl he can mentally go insane for even though he isn’t very stabile. He knows deep down that she will never belong in his world, but how can he resist when he already finds himself having feelings he never thought existed. What will happen when his love gets threaten? How will he manage to protect her when he really doesn’t know what he needs to protect her from, because it is clear that the enemy is closer than what he believes. An ultimatum will be given, so cruel and out of this world only a real psychopath can give it and who other may that be than Jeon Jungkook himself?",2021-08-02,260805.0,Explicit,Multi,Completed,Abuse | Alcohol | Angst | Attempted Murder | Be Careful What You Wish For | Blood and Injury | Blood and Violence | Bottom Jung Hoseok | J-Hope | Boys In Love | Character Death | Crying Jeon Jungkook | Cute Kim Taehyung | V | Domestic Fluff | Domestic Violence | Drugs | Emotional Hurt/Comfort | Emotional/Psychological Abuse | Falling In Love | Fanfiction | Friendship/Love | Gangs | Gangsters | Gay | Guilty Pleasures | Hate Sex | Heartwarming | Hope vs. Despair | Jealousy | Jeon Jungkook & Kim Taehyung | V are Best Friends | Jeon Jungkook is Whipped | Killing | Kim Taehyung | V & Park Jimin are Best Friends | Kim Taehyung | V is a Little Shit | Loss of Innocence | Love Triangles | Love/Hate | Money | Murder | Near Death | Park Jimin is Whipped (BTS) | Possessive Behavior | Protective Bangtan Boys | BTS | Psychopath Jeon Jungkook | Psychopaths In Love | Rape/Non-con Elements | Rough Sex | Shooting Guns | Shower Sex | Smut | Soulmates | Suicidal Thoughts | Suicide | Suicide Attempt | Top Min Yoongi | Suga | True Love | Vaginal Sex | Yandere | jikook - Freeform | lovestory | mafia,"Jeon Jungkook/Reader, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/37075687,197,Make You Mine,"Alphas might rule the world, but Jungkook finds himself being ruled by the need to make you his. Omegas are rare, precious, and pliant. At least, most are. When you present late, well into your twenties, you're already set in your headstrong ways; a challenge even for a commanding alpha like Jungkook. Add to that the centuries-long feud between your families and the last thing anyone expected was for him to claim you as his soulmate. This gem is part of a Bangtan Writers HQ Valentine's gifting event & goes out to my special Valentine, @hisunshiine , a beautiful fellow writer and an even more beautiful soul. I hope you enjoy xoxo",2022-02-14,11231.0,Explicit,F/M,Completed,Alpha Jeon Jungkook | Alpha/Beta/Omega Dynamics | Alpha/Omega | Angst | Biting | Breeding Kink | Creampie | Cuddling | Enemies to Lovers | Fluff | Kissing | Knotting | Marking | Omega Reader | Pack Dynamics | Praise Kink | Rivals to Lovers | Scenting | Smut | presenting,Jeon Jungkook/Reader,jungkook
https://golemlab.eu/graph/12861243,197,angel,That was the night you fell in love in front of a grocery store.,2015-12-21,1908.0,Teen And Up Audiences,F/M,Completed,Awkward Romance | Christmas Fluff | Grocery Store | Love at First Sight | Snow,Kim Seokjin | Jin/Reader Series: Annual Christmas Drabbles!!! [4],seokjin
https://golemlab.eu/graph/16591118,197,delicate,"after being effectively dumped by your fuck-buddy, your attention is unexpectedly drawn towards your womanizing friend and fellow dance major, hoseok. breaking his golden ‘no sex with friends’ rule is easier said than done, but you soon discover that there is a delicate line between friendship and love",2018-11-11,26679.0,Explicit,F/M,Completed,Frat Boy Jung Hoseok | J-Hope | Friends With Benefits | Friends to Lovers | Fuckboy jung hoseok | j-hope | Light Angst | Smut | hoseok is a fuckboy with a heart of gold,Jung Hoseok | J-Hope/Reader,hoseok
https://golemlab.eu/graph/15082196,196,Don't Fuck with Love Potion,"“You can ask y/n and Jungkook,” Jimin sighed. The two of you looked around the table. Namjoon was petrified. Seokjin was crying. Taehyung was drunk and crying. And Jimin looked as if he stressed his way to another dimension. And best of all, you guys had an audience to boot. You and Jungkook looked each other and without even saying, the two of you knew that you were fucked. ... You and Jungkook try to prank your hyungs with some iced coffee but a mishap involving love potion makes your plan go horribly wrong.",2018-06-28,5812.0,Not Rated,F/M,Completed,Amortentia | Confessions | Drunk Taehyung | Fluff | Friends to Lovers | Gryffindor!Reader | Hogwarts AU | Hufflepuff!Jimin | One-Shot | Pranking | Ravenclaw!Taehyung | Slytherin!Jungkook | Slytherin!Yoongi | Tired Jimin | adoptive mother kim seokjin | bts hogwarts au | bts hogwarts au one-shot | bts one-shot | gryffindor!Seokjin | hufflepuff!hoseok | i hc-ed that jungkook reads haikyuu!! fanfictin and i'm not even sorry | jungkookxreader - Freeform | love potion | part of BTS Hogwarts AU series | petrified namjoon | potions masters hoseok and yoongi | ravenclaw!namjoon | slight namjin | slow burn-ish i guess,"Jeon Jungkook/Reader, slight namjin - Relationship Series: BTS Hogwarts AU [2]",jungkook
https://golemlab.eu/graph/23166727,196,Bangtan One-Shots,A collection of dirty fantasies made for your enjoyment.,2020-03-16,10684.0,Explicit,F/M,In-Progress,Alpha/Beta/Omega Dynamics | Alternate Universe - Porn | Anal Sex | Angst and Porn | Bi-Curiosity | Breeding | Car Sex | DDLG/MDLB | Daddy Kink | Demon Sex | Dollification | Dom/sub | Drunk Sex | Dumbification | Exhibitionism | Fisting | Fluff and Smut | Gangbang | Hybrids | Macro/Micro | Master/Pet | Obsession | Occult | Oral Sex | Plot What Plot/Porn Without Plot | Public Sex | Rough Sex | Semi-Public Sex | Sex | Shameless Smut | Shower Sex | Size Kink | Smut | Somnophilia | Stalker Concepts | Vaginal Sex | Voyeurism | Witchcraft | Yandere Concepts | dark themes | monster cock,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | RM/Reader, Kim Seokjin | Jin/Reader, Kim Taehyung | V/Reader, Min Yoongi | Suga & Reader, Park Jimin (BTS)/Reader, Reader - Relationship",jungkook
https://golemlab.eu/graph/7523095,196,Sent Off to Find Him,"Being unwanted by your birth parents wasn't a big deal. Never getting to meet your twin brother, or grow up around them seemed troublesome, especially since you were never wanted. But what happens when you're sent off to Korea? It seems like a fun trip, until you run into your twin brother, and realize he is apart of one of the most popular groups in Korea, Bangtan Sonyeondan.",2016-07-18,8694.0,Teen And Up Audiences,F/M,Completed,Adoption | Alternate Universe - Twins | Angst | Freeform | Movie Night | Other Additional Tags to Be Added | Platonic Relationships | Twins | Unrequited Love,"Jeon Jungkook/Reader, Jung Hoseok | J-Hope/Reader, Kim Namjoon | Rap Monster/Kim Seokjin | Jin, Kim Taehyung | V/Reader, Min Yoongi | Suga/Reader, Park Jimin (BTS)/Reader Series: Sent Off [1]",jungkook
https://golemlab.eu/graph/10680684,196,Bound For Life,You had been with your fiancee for far too long to give up fucking him whenever you felt like it in the name of tradition.,2017-04-20,1306.0,Explicit,F/M,Completed,Alternate Universe - Historical | Dirty Talk | Fluff and Smut | Historical Inaccuracy | Light Dom/sub | Premarital Sex | Shibari | Sub Kim Seokjin | Jin | gross fluff,Kim Seokjin | Jin/Reader,seokjin
https://golemlab.eu/graph/11628267,196,pretty pastel boys,"(Y/N) has a thing for cute, small and pretty boys in pastel clothes. Her classmate, Jungkook the boyish jock, who has a massive crush on her, takes notice of this and decides to change the way he acts and looks to catch her eye. Meanwhile the other characters goof off and set stuff on fire while being gay. (Story is way better than summary. Just read the damn story before judging my shitty summary writing skills, yo.)",2017-07-27,2190.0,General Audiences,F/M,In-Progress,Attempt at humour | Bad Jokes | Dry Humping | Ew | High School AU | How Do I Tag | How do you tag??? | Jealous Jungkook | Masturbating | Mommy Kink | Noona Kink | Older Brother!Jackson | Pastel Jimin | Possible smut | Smut | Sunshine J-Hope | Where dat holy water at | bottom!jungkook | chef jin | help me | i have sinned | leave comments | namjin - Freeform | refrences | slight vkook,"Jeon Jungkook/Reader, Kim Namjoon | Rap Monster/Kim Seokjin | Jin, Park Jimin (BTS)/Reader",jungkook
https://golemlab.eu/graph/17477504,196,Euphoria: A State Of Intense Happiness,"Jeon Jungkook is a freshman music major in college who has joined Opera. You're a masters student in Stage Management and you're working with the Opera Department on their show this semester, Dido & Aeneas. When Jungkook gets cast in the chorus, he is star struck by you, your piercings, tattoos, bright pink hair, and the way you seem to have it all together. Feat. OT7 | Reader+Jungkook | FWB Min Yoongi | Ex Namjoon | Curvy reader, Tattooed Reader, Diabetic Reader, Older reader",2019-01-20,161921.0,Mature,Multi,Completed,Age Difference | Alternate Universe - Classical Music | Alternate Universe - College/University | Angst | Angst and Fluff and Smut | Angst and Hurt/Comfort | BTS fluff | Baby Boy Jeon Jungkook | Baby Boy Kink | Ballet Dancer Park Jimin (BTS) | Baritone Kim Taehyung | V | Blood | Cheating | Cheating Kim Namjoon | RM | College | Cum shot | Cute Jeon Jungkook | Dancer Jeon Jungkook | Dancer Jung Hoseok | J-Hope | Dancer Park Jimin (BTS) | Diabetes | Diabetic Reader | Dirty Talk | Dirty Thoughts | Dom Min Yoongi | Suga | Drinking | Established Min Yoongi | Suga/Park Jimin | Eventual Smut | Ex Kim Namjoon | RM | FWB Min Yoongi | Suga | Fluff | Fluff and Angst | Fluff and Smut | Fondling | Frottage | Graduate Assistant Reader | Grinding | Hair-pulling | Implied/Referenced Cheating | Implied/Referenced Drug Use | Jeon Jungkook & Kim Taehyung | V are Best Friends | Jeon Jungkook & Park Jimin are Best Friends | Jeon Jungkook birthday | Jeon Jungkook-Centric | Kim Namjoon | Rm Birthday | Kim Taehyung | V & Park Jimin are Best Friends | Light Angst | Low Blood Sugar | Low Blood Sugar Episode | Masturbation | Mentioned Kim Seokjin | Jin | Minor Min Yoongi | Suga/Park Jimin | Motorcycle Min Yoongi | Suga | Motorcycles | Needles | Nipple Piercings | Nipple Play | Noona Kink | Opera Singer Reader | Opera Singers | Opera Students | Oral Sex | Park Jimin Birthday | Pianist Min Yoongi | Suga | Piercings | Producer Min Yoongi | Suga | Professor Kim Seokjin | Jin | Protected Sex | Punk Jeon Jungkook | Punk Min Yoongi | Suga | Reader birthday | Recreational Drug Use | Rutting | Semi-Public Sex | Sex | Shy Jeon Jungkook | Singer Jeon Jungkook | Singer Kim Taehyung | V | Singer Park Jimin | Singer Reader | Slow Build | Slow Burn | Slow Romance | Smitten Jeon Jungkook | Smoking | Smut | Stage Manager Reader | Stoner Jung Hoseok | J-Hope | Sub Jeon Jungkook | Sub Park Jimin (BTS) | Surprise Sex | Sweet Jeon Jungkook | Tattoo Artist Kim Namjoon | RM | Tattooed Kim Namjoon | RM | Tattooed Min Yoongi | Suga | Tattoos | Teacher Kim Seokjin | Jin | Top Min Yoongi | Suga | Underage Drinking | Underage Smoking | Unprotected Sex | Vaginal Fingering | Vaginal Sex | Wet Dream | bts angst | bts smut | counter tenor park jimin | cursing | getting tattoos | music school | music students | noona | pianist Kim Seokjin | tenor jeon jungkook,"Jeon Jungkook/Reader, Kim Namjoon | RM/Reader, Kim Taehyung | V/Original Character(s), Min Yoongi | Suga/Park Jimin, Min Yoongi | Suga/Reader",jungkook
https://golemlab.eu/graph/24320698,196,Daechwita,"Min Yoongi is King. By the blood of his enemies, he was king.",2020-05-22,1057.0,Mature,F/M,Completed,Alternate Universe - Fantasy | Alternate Universe - Historical | Alternate Universe - Royalty | Inspired by Agust D Mixtape | King Min Yoongi | Suga | Yandere Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi
https://golemlab.eu/graph/22277074,195,Mutually Beneficial,"Min Yoongi is a vampire in need of a roommate who will let him drink their blood. What he gets is not exactly what he was expecting...or hoping for, but somehow it ends up being much better.",2020-01-16,32590.0,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Vampire | Bc at this point you know about as much as I do about where this fic will go | Cuddling & Snuggling | Fluff | Fluff without Plot | Forehead Kisses | Grumpy Min Yoongi | Suga | Human/Vampire Relationship | I am writing this based on a prompt from Tumblr I think... | I'll keep adding tags as things happen | Jeon Jungkook is a Little Shit | Jung Hoseok | J-Hope is a Tease | Kim Namjoon | RM is So Done | Kim Seokjin | Jin Being a Mom | Kim Taehyung | V is a Sweetheart | Look I just like soft Min Yoongi | Mentions of past abuse | Min Yoongi | Suga is Bad at Feelings | Morning Kisses | Namjoon and Jin are worried | No Smut | Or actually I just don't have someone to beta for me | Park Jimin (BTS) Is a Brat | People know about vampires in this world | Roommates | Sleepy Kisses | Slow Burn | Soft Min Yoongi | Suga | Some angst | Supportive BTS | They're all vampires | Vampire Laws | Vampire Min Yoongi | Suga | Vampires | and they were roommates (oh my god they were roommates) | no beta we die like men,Min Yoongi | Suga/Reader,yoongi
https://golemlab.eu/graph/20992517,195,Practical Magic,"The wizarding world of Harry Potter with the boys of Bangtan worked into one slow burner! Set in the year of Goblet of Fire, will try to keep it as close to the book as possible.",2019-10-11,145253.0,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Harry Potter Setting | Animagus Reader | Canon Compliant | Fandom crossover | Gryffindor Jeon Jungkook | Gryffindor Kim Seokjin | Jin | Gryffindor Reader | Hogwarts | Hufflepuff Jung Hoseok | J-Hope | Ravenclaw Kim Namjoon | RM | Ravenclaw Kim Taehyung | V | Slow Build | Slytherin Min Yoongi | Suga | Slytherin Park Jimin (BTS) | Tagging still stresses me | alternative universe | bts in hogwarts,Kim Taehyung | V/Reader,taehyung
https://golemlab.eu/graph/24360520,195,"Baby, Cry a Little More (JJK x Reader x PJM)",Your boyfriends want to try something new tonight.,2020-05-24,1726.0,Explicit,F/M,Completed,Aftercare | BDSM | Creampie | Cross-Posted on Tumblr | Crying | Daddy Kink | Degradation | Dom Jeon Jungkook | Dom Park Jimin (BTS) | Dom!Jeon Jungkook | Dom!Park Jimin | Double Penetration | Double Penetration in One Hole | Double Vaginal Penetration | Established Relationship | Name-Calling | Plot What Plot/Porn Without Plot | Polyamory | Sir Kink | Slapping | Smut | Spanking | Threesome - F/M/M | bts smut | dom!jimin | dom!jungkook | jimin smut | jungkook smut | poly bts | praising,"Jeon Jungkook/Reader, Jeon Jungkook/Reader/Park Jimin, Park Jimin (BTS)/Reader",jungkook
