s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,non-canonical_tags,bts_tags,bts_tags_masked,title_masked,summary_masked,text_masked,tags_masked,summary_flagged,tags_flagged
https://golemlab.eu/graph/32697553,Everyday is Saturday,"Assigned to work in Tokyo, you meet Yoongi through a friend in the music industry.",2021-07-20,32331,Explicit,F/M,Completed,96,yoongi,Allusion to mental health issues - anxiety and burn out | Alternate Universe - Idols | Angst with a Happy Ending | Any smidgen of plausibility is gone by the end | Bang PD is an awkward dad type | Contains probably incorrect information on how to DJ | Established Min Yoongi | Suga/Reader | Eventual Happy Ending | Eventual Smut | Fluff | Fluff and Angst | Idol Min Yoongi | Suga | It Gets Worse Before It Gets Better | I’m pretending language barriers don’t exist except where convenient for the plot | Meet-Cute | Min Yoongi | Suga in Love | Namjoon has questionable secret keeping skills | Namjoon plays matchmaker even tho he also had eyes for OC | OC is a DJ | OC is really a Jimin bias but Yoongi doesn’t mind | OC is recovering from a broken heart | Original Character(s) | Slice of Life | Strangers to Lovers | The bonus chapter is deeply self indulgent | The ending is so sweet you might get cavities | Unplanned Pregnancy | We stan a supportive king | Yoongi is thoughtful | Yoongi makes references to BTS lyrics as a joke during critical emotional moments | the timeline gets a little loosey goosey towards the end,Min Yoongi | Suga/Reader Series: Everyday is Saturday [1],"['Allusion to mental health issues - anxiety and burn out', 'Alternate Universe - Idols', 'Angst with a Happy Ending', 'Any smidgen of plausibility is gone by the end', 'Bang PD is an awkward dad type', 'Contains probably incorrect information on how to DJ', 'Established Min Yoongi', 'Suga/Reader', 'Eventual Happy Ending', 'Eventual Smut', 'Fluff', 'Fluff and Angst', 'Idol Min Yoongi', 'Suga', 'It Gets Worse Before It Gets Better', 'I’m pretending language barriers don’t exist except where convenient for the plot', 'Meet-Cute', 'Min Yoongi', 'Suga in Love', 'Namjoon has questionable secret keeping skills', 'Namjoon plays matchmaker even tho he also had eyes for OC', 'OC is a DJ', 'OC is really a Jimin bias but Yoongi doesn’t mind', 'OC is recovering from a broken heart', 'Original Character(s)', 'Slice of Life', 'Strangers to Lovers', 'The bonus chapter is deeply self indulgent', 'The ending is so sweet you might get cavities', 'Unplanned Pregnancy', 'We stan a supportive king', 'Yoongi is thoughtful', 'Yoongi makes references to BTS lyrics as a joke during critical emotional moments', 'the timeline gets a little loosey goosey towards the end']","['Alternate Universe - Idols', 'Angst with a Happy Ending', 'Eventual Happy Ending', 'Eventual Smut', 'Fluff', 'Fluff and Angst', 'It Gets Worse Before It Gets Better', 'Meet-Cute', 'Original Character(s)', 'Slice of Life', 'Strangers to Lovers', 'Unplanned Pregnancy']","['Established Min Yoongi', 'Suga/Reader', 'Idol Min Yoongi', 'Suga', 'Min Yoongi']",[],"['established [MEMBER]', '[MEMBER]/reader', 'idol [MEMBER]', '[MEMBER]', '[MEMBER]']",everyday is saturday,"assigned to work in tokyo, you meet [MEMBER] through a friend in the music industry.","everyday is saturday [SEP] assigned to work in tokyo, you meet [MEMBER] through a friend in the music industry.","alternate universe - idols, angst with a happy ending, eventual happy ending, eventual smut, fluff, fluff and angst, it gets worse before it gets better, meet-cute, original character(s), slice of life, strangers to lovers, unplanned pregnancy, established [member], [member]/reader, idol [member], [member], [member]",False,False
https://golemlab.eu/graph/7147595,Realize,Best Friends!AU Feelings and realizations start to bubble up when neither of them expected them to appear.,2016-06-09,13489,Teen And Up Audiences,F/M,Completed,96,yoongi,Best Friends!AU | Blood and Violence | Fluff | I like fight scenes | Realization | Twisted and Fluffy Feelings | Violence | confused feelings | overdose of swear words used,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: BTS x Reader Stories [2]","['Best Friends!AU', 'Blood and Violence', 'Fluff', 'I like fight scenes', 'Realization', 'Twisted and Fluffy Feelings', 'Violence', 'confused feelings', 'overdose of swear words used']","['Blood and Violence', 'Fluff', 'Realization', 'Twisted and Fluffy Feelings', 'Violence']",['Best Friends!AU'],[],['best friends!au'],realize,best friends!au feelings and realizations start to bubble up when neither of them expected them to appear.,realize [SEP] best friends!au feelings and realizations start to bubble up when neither of them expected them to appear.,"blood and violence, fluff, realization, twisted and fluffy feelings, violence, best friends!au",False,False
https://golemlab.eu/graph/26796856,Musk,"You're a co-owner of a large global business, and you really need a week off. You prefer your own hometown, where people know who you are, but they don't care. The last thing you want is to be working in a busy city store while you're on holiday, but being co-owner comes with awful responsibilities. What makes the day even worse, is being covered in ice-cold coffee on your way into work by a Mint-haired, doe eyed stranger.",2020-10-03,19263,Explicit,F/M,Completed,96,yoongi,Edgeplay | Explicit Sexual Content | First Meetings | Mint-Haired Min Yoongi | Suga | Scent Kink | Strangers to Lovers,Min Yoongi | Suga/Reader,"['Edgeplay', 'Explicit Sexual Content', 'First Meetings', 'Mint-Haired Min Yoongi', 'Suga', 'Scent Kink', 'Strangers to Lovers']","['Edgeplay', 'Explicit Sexual Content', 'First Meetings', 'Scent Kink', 'Strangers to Lovers']","['Mint-Haired Min Yoongi', 'Suga']",[],"['mint-haired [MEMBER]', '[MEMBER]']",musk,"you're a co-owner of a large global business, and you really need a week off. you prefer your own hometown, where people know who you are, but they don't care. the last thing you want is to be working in a busy city store while you're on holiday, but being co-owner comes with awful responsibilities. what makes the day even worse, is being covered in ice-cold coffee on your way into work by a mint-haired, doe eyed stranger.","musk [SEP] you're a co-owner of a large global business, and you really need a week off. you prefer your own hometown, where people know who you are, but they don't care. the last thing you want is to be working in a busy city store while you're on holiday, but being co-owner comes with awful responsibilities. what makes the day even worse, is being covered in ice-cold coffee on your way into work by a mint-haired, doe eyed stranger.","edgeplay, explicit sexual content, first meetings, scent kink, strangers to lovers, mint-haired [member], [member]",False,False
https://golemlab.eu/graph/22504351,Move,A giftfic for @Aerisuna cause she's been having Yoongi feelings lately. Here you go bb,2020-02-01,1568,Explicit,F/M,Completed,96,yoongi,Alpha Min Yoongi | Suga | Alpha/Beta/Omega Dynamics | Alpha/Omega | Filthy | Min Yoongi | Suga Swears a Lot | Porn With Plot | Porn with Feelings | Some Plot | Yoongi has a filthy mouth in this please forgive me | baby's first bangtan fic,Min Yoongi | Suga/Reader,"['Alpha Min Yoongi', 'Suga', 'Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Filthy', 'Min Yoongi', 'Suga Swears a Lot', 'Porn With Plot', 'Porn with Feelings', 'Some Plot', 'Yoongi has a filthy mouth in this please forgive me', ""baby's first bangtan fic""]","['Alpha/Beta/Omega Dynamics', 'Alpha/Omega', 'Filthy', 'Porn With Plot', 'Porn with Feelings', 'Some Plot']","['Alpha Min Yoongi', 'Suga', 'Min Yoongi']",[],"['alpha [MEMBER]', '[MEMBER]', '[MEMBER]']",move,a giftfic for @aerisuna cause she's been having [MEMBER] feelings lately. here you go bb,move [SEP] a giftfic for @aerisuna cause she's been having [MEMBER] feelings lately. here you go bb,"alpha/beta/omega dynamics, alpha/omega, filthy, porn with plot, porn with feelings, some plot, alpha [member], [member], [member]",True,False
https://golemlab.eu/graph/27014161,Highrises,"Being married to one of the most powerful men in the country certainly has its perks. -WARNING- this is a named-reader insert. I don’t like writing in y/n format (been there done that, kind of hate it) so that’s why reader has a name. It’s used sparsely and is usually supplemented with cute nicknames (like baby, angel, etc.) so keep your nasty comments to yourself. They will be deleted.",2020-10-14,5002,General Audiences,F/M,In-Progress,96,yoongi,Arranged Marriage | Business AU? | Character Death | Everyone Has Issues | Fluff | Friends to Lovers | Mafia AU | They’re all in the mafia kinda sorta | non!idol au | reader is the biggest brat I swear to god,Min Yoongi | Suga/Reader,"['Arranged Marriage', 'Business AU?', 'Character Death', 'Everyone Has Issues', 'Fluff', 'Friends to Lovers', 'Mafia AU', 'They’re all in the mafia kinda sorta', 'non!idol au', 'reader is the biggest brat I swear to god']","['Arranged Marriage', 'Character Death', 'Everyone Has Issues', 'Fluff', 'Friends to Lovers']","['Business AU?', 'Mafia AU']",[],"['business au?', 'mafia au']",highrises,"being married to one of the most powerful men in the country certainly has its perks. -warning- this is a named-reader insert. i don’t like writing in You format (been there done that, kind of hate it) so that’s why reader has a name. it’s used sparsely and is usually supplemented with cute nicknames (like baby, angel, etc.) so keep your nasty comments to yourself. they will be deleted.","highrises [SEP] being married to one of the most powerful men in the country certainly has its perks. -warning- this is a named-reader insert. i don’t like writing in You format (been there done that, kind of hate it) so that’s why reader has a name. it’s used sparsely and is usually supplemented with cute nicknames (like baby, angel, etc.) so keep your nasty comments to yourself. they will be deleted.","arranged marriage, character death, everyone has issues, fluff, friends to lovers, business au?, mafia au",False,False
https://golemlab.eu/graph/24755413,"I'll Sue You, Min Yoongi",Yoongles is the neighbor from hell,2020-06-16,11572,Mature,F/M,Completed,95,yoongi,,Min Yoongi | Suga/Reader,[],[],[],[],[],"i'll sue you, [MEMBER]",yoongles is the neighbor from hell,"i'll sue you, [MEMBER] [SEP] yoongles is the neighbor from hell",,False,True
https://golemlab.eu/graph/11851134,Warm Mornings,"You wake up at 6am to unfortunate pains, but you neglect telling Yoongi because, really, you just want to cuddle with him.",2017-08-19,881,Teen And Up Audiences,M/M,Completed,95,yoongi,Fluff | Reader is male | brief mentions of testosterone shots | monthly satanic occurence | reader is trans,Min Yoongi | Suga/Reader,"['Fluff', 'Reader is male', 'brief mentions of testosterone shots', 'monthly satanic occurence', 'reader is trans']",['Fluff'],[],[],[],warm mornings,"you wake up at 6am to unfortunate pains, but you neglect telling [MEMBER] because, really, you just want to cuddle with him.","warm mornings [SEP] you wake up at 6am to unfortunate pains, but you neglect telling [MEMBER] because, really, you just want to cuddle with him.",fluff,False,False
https://golemlab.eu/graph/25703209,Wake Up,"Yoongi refuses to get up, but you're not going to let him have his way.",2020-08-04,981,Explicit,F/M,Completed,95,yoongi,Blow Jobs | Bottom Min Yoongi | Suga | Femdom | Hand Jobs | Min Yoongi | Suga is a Brat | Noona Kink | Orgasm Control | Orgasm Delay/Denial | Pet Names | Sub Min Yoongi | Suga | Verbal Humiliation,Min Yoongi | Suga/Reader Series: Sub BTS One-Shots [2],"['Blow Jobs', 'Bottom Min Yoongi', 'Suga', 'Femdom', 'Hand Jobs', 'Min Yoongi', 'Suga is a Brat', 'Noona Kink', 'Orgasm Control', 'Orgasm Delay/Denial', 'Pet Names', 'Sub Min Yoongi', 'Suga', 'Verbal Humiliation']","['Blow Jobs', 'Femdom', 'Hand Jobs', 'Noona Kink', 'Orgasm Control', 'Orgasm Delay/Denial', 'Pet Names', 'Verbal Humiliation']","['Bottom Min Yoongi', 'Suga', 'Min Yoongi', 'Sub Min Yoongi', 'Suga']",[],"['bottom [MEMBER]', '[MEMBER]', '[MEMBER]', 'sub [MEMBER]', '[MEMBER]']",wake up,"[MEMBER] refuses to get up, but you're not going to let him have his way.","wake up [SEP] [MEMBER] refuses to get up, but you're not going to let him have his way.","blow jobs, femdom, hand jobs, noona kink, orgasm control, orgasm delay/denial, pet names, verbal humiliation, bottom [member], [member], [member], sub [member], [member]",False,False
https://golemlab.eu/graph/27006340,Over Time,"You met Yoongi first as the quiet, sullen transfer student from small-town Daegu and later as your father's new delivery boy. Bonding over menial labour and deep conversations, a budding friendship blooms. A one-shot surrounding the relationship between Yoongi and Reader from high school into adulthood. Inspired by the Taiwanese book-turned movie 'You are the Apple of My Eye'",2020-10-14,14882,General Audiences,F/M,Completed,94,yoongi,Fluff | High School Student Min Yoongi | Suga | High School Student Reader | Idol Min Yoongi | Suga | Min Yoongi and Reader through the years | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Bad at Feelings | Minor Character Death | Pre-Debut Bangtan Boys | BTS | Struggling trainee Min Yoongi | Trainee Min Yoongi,Min Yoongi | Suga/Reader,"['Fluff', 'High School Student Min Yoongi', 'Suga', 'High School Student Reader', 'Idol Min Yoongi', 'Suga', 'Min Yoongi and Reader through the years', 'Min Yoongi', 'Suga Is Whipped', 'Min Yoongi', 'Suga is Bad at Feelings', 'Minor Character Death', 'Pre-Debut Bangtan Boys', 'BTS', 'Struggling trainee Min Yoongi', 'Trainee Min Yoongi']","['Fluff', 'Minor Character Death']","['Suga', 'High School Student Reader', 'Idol Min Yoongi', 'Suga', 'Min Yoongi', 'Suga Is Whipped', 'Min Yoongi', 'Pre-Debut Bangtan Boys', 'Trainee Min Yoongi']",[],"['[MEMBER]', 'high school student reader', 'idol [MEMBER]', '[MEMBER]', '[MEMBER]', '[MEMBER] is whipped', '[MEMBER]', 'pre-debut bangtan boys', 'trainee [MEMBER]']",over time,"you met [MEMBER] first as the quiet, sullen transfer student from small-town daegu and later as your father's new delivery boy. bonding over menial labour and deep conversations, a budding friendship blooms. a one-shot surrounding the relationship between [MEMBER] and reader from high school into adulthood. inspired by the taiwanese book-turned movie 'you are the apple of my eye'","over time [SEP] you met [MEMBER] first as the quiet, sullen transfer student from small-town daegu and later as your father's new delivery boy. bonding over menial labour and deep conversations, a budding friendship blooms. a one-shot surrounding the relationship between [MEMBER] and reader from high school into adulthood. inspired by the taiwanese book-turned movie 'you are the apple of my eye'","fluff, minor character death, [member], high school student reader, idol [member], [member], [member], [member] is whipped, [member], pre-debut bangtan boys, trainee [member]",False,False
https://golemlab.eu/graph/12357774,baby shark week,Yoongi's baby girl needs extra care when it's that time of the month.,2017-10-14,2104,Teen And Up Audiences,F/M,In-Progress,94,yoongi,Caregiver | Caregivers!BTS | Daddy!Yoongi | Menstruation | Min Yoongi - Freeform | Non-Sexual Kink | Yoongi - Freeform | [Y/N] | caregiver!bts | caregiver!yoongi | littlespace | papa!yoongi | period | suga - Freeform | you - Freeform,Min Yoongi | Suga/Reader Series: littlespace with [y/n] [1],"['Caregiver', 'Caregivers!BTS', 'Daddy!Yoongi', 'Menstruation', 'Min Yoongi - Freeform', 'Non-Sexual Kink', 'Yoongi - Freeform', '[Y/N]', 'caregiver!bts', 'caregiver!yoongi', 'littlespace', 'papa!yoongi', 'period', 'suga - Freeform', 'you - Freeform']","['Menstruation', 'Non-Sexual Kink']","['Caregiver', 'Caregivers!BTS', 'Daddy!Yoongi', 'Min Yoongi - Freeform', 'Yoongi - Freeform']",[],"['caregiver', 'caregivers!bts', 'daddy![MEMBER]', '[MEMBER] - freeform', '[MEMBER] - freeform']",baby shark week,[MEMBER]'s baby girl needs extra care when it's that time of the month.,baby shark week [SEP] [MEMBER]'s baby girl needs extra care when it's that time of the month.,"menstruation, non-sexual kink, caregiver, caregivers!bts, daddy![member], [member] - freeform, [member] - freeform",False,False
https://golemlab.eu/graph/24326749,"Golden King, Silver Prince","""The big golden dragon on his clothes stares at me as fiercely as he does. The beast has sharp claws and teeth, it’s majestic and deadly, pretty much like the King, Min Yoongi."" Or Daechwita MV inspired AU, in which after saving a dark haired boy from the King's guard, you're captured in his place, only to find out that the King himself looks exactly like the boy you saved. But blond.",2020-05-22,2048,Explicit,F/M,In-Progress,94,yoongi,Blood | Inspired by Agust D Mixtape | Minor Violence | Smut,Min Yoongi | Suga/Reader,"['Blood', 'Inspired by Agust D Mixtape', 'Minor Violence', 'Smut']","['Blood', 'Minor Violence', 'Smut']",[],[],[],"golden king, silver prince","""the big golden dragon on his clothes stares at me as fiercely as he does. the beast has sharp claws and teeth, it’s majestic and deadly, pretty much like the king, [MEMBER]."" or [MEMBER] inspired au, in which after saving a dark haired boy from the king's guard, you're captured in his place, only to find out that the king himself looks exactly like the boy you saved. but blond.","golden king, silver prince [SEP] ""the big golden dragon on his clothes stares at me as fiercely as he does. the beast has sharp claws and teeth, it’s majestic and deadly, pretty much like the king, [MEMBER]."" or [MEMBER] inspired au, in which after saving a dark haired boy from the king's guard, you're captured in his place, only to find out that the king himself looks exactly like the boy you saved. but blond.","blood, minor violence, smut",False,False
https://golemlab.eu/graph/27039631,Dirty Blond,"Both of you aren’t the best at taking care of yourselves. But when it comes to taking care of each other, you’re practically experts. It’s a soft world you live in sometimes.",2020-10-16,1182,Teen And Up Audiences,F/M,Completed,93,yoongi,Comfort | Emotional Constipation | Established Relationship | Fluff | Literal Sleeping Together | Music | Sleep | Soft Min Yoongi | Suga | Softness | Tooth-Rotting Fluff | idolverse,Min Yoongi | Suga/Reader Series: BTS [1],"['Comfort', 'Emotional Constipation', 'Established Relationship', 'Fluff', 'Literal Sleeping Together', 'Music', 'Sleep', 'Soft Min Yoongi', 'Suga', 'Softness', 'Tooth-Rotting Fluff', 'idolverse']","['Comfort', 'Emotional Constipation', 'Established Relationship', 'Fluff', 'Literal Sleeping Together', 'Music', 'Sleep', 'Tooth-Rotting Fluff']","['Soft Min Yoongi', 'Suga', 'Softness']",[],"['soft [MEMBER]', '[MEMBER]', 'softness']",dirty blond,"both of you aren’t the best at taking care of yourselves. but when it comes to taking care of each other, you’re practically experts. it’s a soft world you live in sometimes.","dirty blond [SEP] both of you aren’t the best at taking care of yourselves. but when it comes to taking care of each other, you’re practically experts. it’s a soft world you live in sometimes.","comfort, emotional constipation, established relationship, fluff, literal sleeping together, music, sleep, tooth-rotting fluff, soft [member], [member], softness",False,False
https://golemlab.eu/graph/14769383,Party Game,"Your friend is throwing a party and invited Min Yoongi, your 'secret but way too cool for you' crush, who you're actually trying to forget as he hadn't even taken notice of you once at college. But not tonight. You caught his eye. Confused about the new situation you try to distract yourself by joining a little party game. However, your plan didn't work out.",2018-05-30,5982,Mature,F/M,Completed,93,yoongi,Alcohol | Alternate Universe - College/University | I don't want to spill too much... | Making Out | Min Yoongi | Suga is Bad at Feelings | Party | Party Games | Secret Crush,Min Yoongi | Suga/Reader,"['Alcohol', 'Alternate Universe - College/University', ""I don't want to spill too much..."", 'Making Out', 'Min Yoongi', 'Suga is Bad at Feelings', 'Party', 'Party Games', 'Secret Crush']","['Alcohol', 'Alternate Universe - College/University', 'Making Out', 'Party', 'Party Games', 'Secret Crush']",['Min Yoongi'],[],['[MEMBER]'],party game,"your friend is throwing a party and invited [MEMBER], your 'secret but way too cool for you' crush, who you're actually trying to forget as he hadn't even taken notice of you once at college. but not tonight. you caught his eye. confused about the new situation you try to distract yourself by joining a little party game. however, your plan didn't work out.","party game [SEP] your friend is throwing a party and invited [MEMBER], your 'secret but way too cool for you' crush, who you're actually trying to forget as he hadn't even taken notice of you once at college. but not tonight. you caught his eye. confused about the new situation you try to distract yourself by joining a little party game. however, your plan didn't work out.","alcohol, alternate universe - college/university, making out, party, party games, secret crush, [member]",False,False
https://golemlab.eu/graph/11422257,(so) far away,❝add a 'so' before you say 'far away'. it hurts less.❞,2017-07-06,5643,General Audiences,F/M,Completed,92,yoongi,(so) far away | Like | No but really | SO FAR AWAY MAKES ME CRY | SURAN IS GR8 OMG | doesn't it | emphasize how important something is? | idK WHERE I'M GOING AT ENJOY THIS ANGST EHEHEHEHEHEHE | idk i think i failed | so i tried to make something that'll make you cry too | when you say 'so' before anything,Min Yoongi | Suga/Reader Series: We crave the things we'll never have [3],"['(so) far away', 'Like', 'No but really', 'SO FAR AWAY MAKES ME CRY', 'SURAN IS GR8 OMG', ""doesn't it"", 'emphasize how important something is?', ""idK WHERE I'M GOING AT ENJOY THIS ANGST EHEHEHEHEHEHE"", 'idk i think i failed', ""so i tried to make something that'll make you cry too"", ""when you say 'so' before anything""]",['Like'],[],[],[],(so) far away,❝add a 'so' before you say 'far away'. it hurts less.❞,(so) far away [SEP] ❝add a 'so' before you say 'far away'. it hurts less.❞,like,False,False
https://golemlab.eu/graph/23470798,Working Late,"You and Yoongi live together in an apartment in Seoul. He often works late, but eventually crawls into bed at some point during the night. If not, he usually texts, however, tonight he didn’t, so you make a late night visit to check on him.",2020-04-04,1196,Teen And Up Audiences,F/M,Completed,92,yoongi,Domestic Fluff | Fluff | Good Boyfriend Min Yoongi | Suga | My First Work in This Fandom | No Smut | POV First Person | Producer Min Yoongi | Suga | Romantic Fluff | Slice of Life | Soft Min Yoongi | Suga,Min Yoongi | Suga/Reader,"['Domestic Fluff', 'Fluff', 'Good Boyfriend Min Yoongi', 'Suga', 'My First Work in This Fandom', 'No Smut', 'POV First Person', 'Producer Min Yoongi', 'Suga', 'Romantic Fluff', 'Slice of Life', 'Soft Min Yoongi', 'Suga']","['Domestic Fluff', 'Fluff', 'My First Work in This Fandom', 'No Smut', 'POV First Person', 'Romantic Fluff', 'Slice of Life']","['Good Boyfriend Min Yoongi', 'Suga', 'Producer Min Yoongi', 'Suga', 'Soft Min Yoongi', 'Suga']",[],"['good boyfriend [MEMBER]', '[MEMBER]', 'producer [MEMBER]', '[MEMBER]', 'soft [MEMBER]', '[MEMBER]']",working late,"you and [MEMBER] live together in an apartment in seoul. he often works late, but eventually crawls into bed at some point during the night. if not, he usually texts, however, tonight he didn’t, so you make a late night visit to check on him.","working late [SEP] you and [MEMBER] live together in an apartment in seoul. he often works late, but eventually crawls into bed at some point during the night. if not, he usually texts, however, tonight he didn’t, so you make a late night visit to check on him.","domestic fluff, fluff, no smut, pov first person, romantic fluff, slice of life, good boyfriend [member], [member], producer [member], [member], soft [member], [member]",False,False
https://golemlab.eu/graph/16880358,Lab Partner,"Your lab partner, the campus jock, hasn't contacted you in three weeks about a joint lab report. When he turn up unannounced at your doorstep, you have no choice but to invite him in.",2018-12-06,5863,Explicit,F/M,Completed,92,yoongi,Alternate Universe - College/University | Enemies to Lovers | Smut,Min Yoongi | Suga/Reader,"['Alternate Universe - College/University', 'Enemies to Lovers', 'Smut']","['Alternate Universe - College/University', 'Enemies to Lovers', 'Smut']",[],[],[],lab partner,"your lab partner, the campus jock, hasn't contacted you in three weeks about a joint lab report. when he turn up unannounced at your doorstep, you have no choice but to invite him in.","lab partner [SEP] your lab partner, the campus jock, hasn't contacted you in three weeks about a joint lab report. when he turn up unannounced at your doorstep, you have no choice but to invite him in.","alternate universe - college/university, enemies to lovers, smut",False,False
https://golemlab.eu/graph/25872079,Dirty Laundry,"You innocently go into the bathroom to get the dirty clothes to wash and catch Yoongi in the shower mid-moan. You could leave, but why bother when you can join him instead?",2020-08-13,4219,Explicit,F/M,Completed,92,yoongi,Bathing/Washing | Creampie | Cuddling & Snuggling | Established Relationship | Explicit Language | Explicit Sexual Content | Fluff and Smut | Good Boyfriend Min Yoongi | Suga | Idol Min Yoongi | Suga | Intimacy | Masturbation | Masturbation in Shower | Min Yoongi | Suga Smut | Min Yoongi | Suga in Love | Min Yoongi | Suga is Good at Feelings | Multiple Orgasms | Oral Sex | Shower Sex | Simultaneous Orgasm | Smut | Vaginal Fingering | Vaginal Sex,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You","['Bathing/Washing', 'Creampie', 'Cuddling & Snuggling', 'Established Relationship', 'Explicit Language', 'Explicit Sexual Content', 'Fluff and Smut', 'Good Boyfriend Min Yoongi', 'Suga', 'Idol Min Yoongi', 'Suga', 'Intimacy', 'Masturbation', 'Masturbation in Shower', 'Min Yoongi', 'Suga Smut', 'Min Yoongi', 'Suga in Love', 'Min Yoongi', 'Suga is Good at Feelings', 'Multiple Orgasms', 'Oral Sex', 'Shower Sex', 'Simultaneous Orgasm', 'Smut', 'Vaginal Fingering', 'Vaginal Sex']","['Bathing/Washing', 'Creampie', 'Cuddling & Snuggling', 'Established Relationship', 'Explicit Language', 'Explicit Sexual Content', 'Fluff and Smut', 'Intimacy', 'Masturbation', 'Masturbation in Shower', 'Multiple Orgasms', 'Oral Sex', 'Shower Sex', 'Simultaneous Orgasm', 'Smut', 'Vaginal Fingering', 'Vaginal Sex']","['Good Boyfriend Min Yoongi', 'Suga', 'Idol Min Yoongi', 'Suga', 'Min Yoongi', 'Suga Smut', 'Min Yoongi', 'Min Yoongi']",[],"['good boyfriend [MEMBER]', '[MEMBER]', 'idol [MEMBER]', '[MEMBER]', '[MEMBER]', '[MEMBER] smut', '[MEMBER]', '[MEMBER]']",dirty laundry,"you innocently go into the bathroom to get the dirty clothes to wash and catch [MEMBER] in the shower mid-moan. you could leave, but why bother when you can join him instead?","dirty laundry [SEP] you innocently go into the bathroom to get the dirty clothes to wash and catch [MEMBER] in the shower mid-moan. you could leave, but why bother when you can join him instead?","bathing/washing, creampie, cuddling & snuggling, established relationship, explicit language, explicit sexual content, fluff and smut, intimacy, masturbation, masturbation in shower, multiple orgasms, oral sex, shower sex, simultaneous orgasm, smut, vaginal fingering, vaginal sex, good boyfriend [member], [member], idol [member], [member], [member], [member] smut, [member], [member]",False,False
https://golemlab.eu/graph/19051915,all you ever have to do is ask,"“i’m gonna ruin you.” he had said, three weeks in and not a moment out, the first time he thought this could go beyond casual. “i wouldn’t let you.” you replied, voice light and airy, reaching out from across the dinner table to grasp his hand. “i wouldn’t let you.” but here you are five years and a broken engagement later, sitting in the backseat of your manager’s car with the music blasting too loud to ignore the traitorous screaming from the back of your head. (or: in which yoongi falls in love fast and doesn’t fall out of it, and y/n will remember this until her next lifetime.)",2019-06-01,19393,General Audiences,F/M,Completed,92,yoongi,Alternate Universe - Canon Divergence | Angst with a Happy Ending | Break Up | Established Relationship | Fluff and Angst | Getting Back Together | Oppa Kink | Post-Break Up | Reader-Insert | Sex | losing yourself and finding yourself,Min Yoongi | Suga/Reader Series: all you ever have to do is ask [1],"['Alternate Universe - Canon Divergence', 'Angst with a Happy Ending', 'Break Up', 'Established Relationship', 'Fluff and Angst', 'Getting Back Together', 'Oppa Kink', 'Post-Break Up', 'Reader-Insert', 'Sex', 'losing yourself and finding yourself']","['Alternate Universe - Canon Divergence', 'Angst with a Happy Ending', 'Break Up', 'Established Relationship', 'Fluff and Angst', 'Getting Back Together', 'Oppa Kink', 'Post-Break Up', 'Reader-Insert', 'Sex']",[],[],[],all you ever have to do is ask,"“i’m gonna ruin you.” he had said, three weeks in and not a moment out, the first time he thought this could go beyond casual. “i wouldn’t let you.” you replied, voice light and airy, reaching out from across the dinner table to grasp his hand. “i wouldn’t let you.” but here you are five years and a broken engagement later, sitting in the backseat of your manager’s car with the music blasting too loud to ignore the traitorous screaming from the back of your head. (or: in which [MEMBER] falls in love fast and doesn’t fall out of it, and You will remember this until her next lifetime.)","all you ever have to do is ask [SEP] “i’m gonna ruin you.” he had said, three weeks in and not a moment out, the first time he thought this could go beyond casual. “i wouldn’t let you.” you replied, voice light and airy, reaching out from across the dinner table to grasp his hand. “i wouldn’t let you.” but here you are five years and a broken engagement later, sitting in the backseat of your manager’s car with the music blasting too loud to ignore the traitorous screaming from the back of your head. (or: in which [MEMBER] falls in love fast and doesn’t fall out of it, and You will remember this until her next lifetime.)","alternate universe - canon divergence, angst with a happy ending, break up, established relationship, fluff and angst, getting back together, oppa kink, post-break up, reader-insert, sex",False,False
https://golemlab.eu/graph/10379964,Midnight Blues,"After your heart is broken to pieces the night before New Year’s Eve, you receive a surprise visitor who is willing to whisk you away and help you find the love you had been missing all along.",2017-03-20,7665,Mature,F/M,Completed,92,yoongi,Fluff | Smut | bit of angst,Min Yoongi | Suga/Reader,"['Fluff', 'Smut', 'bit of angst']","['Fluff', 'Smut']",[],[],[],midnight blues,"after your heart is broken to pieces the night before new year’s eve, you receive a surprise visitor who is willing to whisk you away and help you find the love you had been missing all along.","midnight blues [SEP] after your heart is broken to pieces the night before new year’s eve, you receive a surprise visitor who is willing to whisk you away and help you find the love you had been missing all along.","fluff, smut",False,False
