s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found,combined_text,ner_persons,title_masked,summary_masked,text_raw,text_masked
https://golemlab.eu/graph/24224995,72,HIL: the drabbles,"A collection of small drabbles from my series Hopping into Love. This is something that'll be updated sporadically, and will most likely be request based.",2020-05-17,741,Explicit,F/M,In-Progress,Blow Jobs | Bunny Hybrid Jeon Jungkook | Consensual Somnophilia | Dirty Talk | Hybrid AU | Oral Sex | Rough Oral Sex | Somnophilia,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"HIL: the drabbles A collection of small drabbles from my series Hopping into Love. This is something that'll be updated sporadically, and will most likely be request based.",set(),hil: the drabbles,"a collection of small drabbles from my series hopping into love. this is something that'll be updated sporadically, and will most likely be request based.","HIL: the drabbles A collection of small drabbles from my series Hopping into Love. This is something that'll be updated sporadically, and will most likely be request based.","hil: the drabbles a collection of small drabbles from my series hopping into love. this is something that'll be updated sporadically, and will most likely be request based."
https://golemlab.eu/graph/8529304,72,Shy Alibi,"Jungkook is incredibly nervous to meet your parents as your boyfriend when you all have dinner together. After a few glasses of wine, you get really needy...",2016-11-11,2459,Mature,F/M,Completed,Bathroom Sex | Semi-Public Sex | Teasing,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Shy Alibi Jungkook is incredibly nervous to meet your parents as your boyfriend when you all have dinner together. After a few glasses of wine, you get really needy...",{'Shy Alibi Jungkook'},shy alibi,"[MEMBER] is incredibly nervous to meet your parents as your boyfriend when you all have dinner together. after a few glasses of wine, you get really needy...","Shy Alibi Jungkook is incredibly nervous to meet your parents as your boyfriend when you all have dinner together. After a few glasses of wine, you get really needy...","shy alibi [MEMBER] is incredibly nervous to meet your parents as your boyfriend when you all have dinner together. after a few glasses of wine, you get really needy..."
https://golemlab.eu/graph/28717878,72,Operation: Pop the Cherry | JJK,"Summary: Against your better judgement and thank to your best friend Jimin. You somehow agreed to let a stranger on campus known as the Cherry Popper, too well..pop your cherry. Alternatively: You're a virgin. Jungkook has a fetish/kink for fucking virgins. Warnings: rough bathroom sex, college au, unprotected sex, teasing, fingering, Jungkook has a virgin kink if you couldn’t tell by the title, lowkey sadistic JK, Gay BFF Jimin, mentions of alcohol and weed, brief mention of homophobia. bIG diCK Jungkook, more belly bulging, and I forgot what else",2021-01-12,6169,Explicit,F/M,Completed,Alternate Universe - College/University | Bathroom Sex | Belly Bulging | Gay BFF Park Jimin | Jeon Jungkook Has a Big Dick | Loss of Virginity | Mentions of drugs | Park Jimin is a Mess (BTS) | Rough Sex | Vaginal Fingering,"Jeon Jungkook/Reader, Kim Taehyung | V/Park Jimin",False,jungkook,{'jungkook'},"Operation: Pop the Cherry | JJK Summary: Against your better judgement and thank to your best friend Jimin. You somehow agreed to let a stranger on campus known as the Cherry Popper, too well..pop your cherry. Alternatively: You're a virgin. Jungkook has a fetish/kink for fucking virgins. Warnings: rough bathroom sex, college au, unprotected sex, teasing, fingering, Jungkook has a virgin kink if you couldn’t tell by the title, lowkey sadistic JK, Gay BFF Jimin, mentions of alcohol and weed, brief mention of homophobia. bIG diCK Jungkook, more belly bulging, and I forgot what else","{'Jimin', 'Cherry'}",operation: pop the cherry | [MEMBER],"summary: against your better judgement and thank to your best friend [MEMBER]. you somehow agreed to let a stranger on campus known as the cherry popper, too well..pop your cherry. alternatively: you're a virgin. [MEMBER] has a fetish/kink for fucking virgins. warnings: rough bathroom sex, college au, unprotected sex, teasing, fingering, [MEMBER] has a virgin kink if you couldn’t tell by the title, lowkey sadistic [MEMBER], gay bff [MEMBER], mentions of alcohol and weed, brief mention of homophobia. big dick [MEMBER], more belly bulging, and i forgot what else","Operation: Pop the Cherry | JJK Summary: Against your better judgement and thank to your best friend Jimin. You somehow agreed to let a stranger on campus known as the Cherry Popper, too well..pop your cherry. Alternatively: You're a virgin. Jungkook has a fetish/kink for fucking virgins. Warnings: rough bathroom sex, college au, unprotected sex, teasing, fingering, Jungkook has a virgin kink if you couldn’t tell by the title, lowkey sadistic JK, Gay BFF Jimin, mentions of alcohol and weed, brief mention of homophobia. bIG diCK Jungkook, more belly bulging, and I forgot what else","operation: pop the cherry | [MEMBER] summary: against your better judgement and thank to your best friend [MEMBER]. you somehow agreed to let a stranger on campus known as the cherry popper, too well..pop your cherry. alternatively: you're a virgin. [MEMBER] has a fetish/kink for fucking virgins. warnings: rough bathroom sex, college au, unprotected sex, teasing, fingering, [MEMBER] has a virgin kink if you couldn’t tell by the title, lowkey sadistic [MEMBER], gay bff [MEMBER], mentions of alcohol and weed, brief mention of homophobia. big dick [MEMBER], more belly bulging, and i forgot what else"
https://golemlab.eu/graph/23098252,72,No Strings,Jungkook is your douche bag of a lab partner. A grade A fuck boy. The only time you could stand him was in bed.,2020-03-10,15576,Explicit,F/M,Completed,Creampie | Fingering | Jeon Jungkook is a Little Shit,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},No Strings Jungkook is your douche bag of a lab partner. A grade A fuck boy. The only time you could stand him was in bed.,set(),no strings,[MEMBER] is your douche bag of a lab partner. a grade a fuck boy. the only time you could stand him was in bed.,No Strings Jungkook is your douche bag of a lab partner. A grade A fuck boy. The only time you could stand him was in bed.,no strings [MEMBER] is your douche bag of a lab partner. a grade a fuck boy. the only time you could stand him was in bed.
https://golemlab.eu/graph/19716361,71,Packing,Every product Jungkook mentions sells out- even the oil he masturbates with.,2019-07-07,535,Explicit,F/M,Completed,Dirty Talk,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},Packing Every product Jungkook mentions sells out- even the oil he masturbates with.,set(),packing,every product [MEMBER] mentions sells out- even the oil he masturbates with.,Packing Every product Jungkook mentions sells out- even the oil he masturbates with.,packing every product [MEMBER] mentions sells out- even the oil he masturbates with.
https://golemlab.eu/graph/17583260,71,Bracelet Bells & Teddy Bears,"Jungkook- a stupid, self-proclaimed ghost hunter in college- decided to take his best friend with him to investigate a 2-story old house that has been on the market for ages.  The reason he was interested in it? Well, it hadn’t been rented or bought ever since he was a child. The ‘It’s not haunted!’ attached above the ‘For Sale/Rent’ didn’t help.",2019-01-29,10896,General Audiences,F/M,Completed,And A Mean Shadow Demon | Ghost Hunter AU | Paranormal | Reader is a ghost | There's Cute Ghost Children and Animals | Thriller???,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Bracelet Bells & Teddy Bears Jungkook- a stupid, self-proclaimed ghost hunter in college- decided to take his best friend with him to investigate a 2-story old house that has been on the market for ages.  The reason he was interested in it? Well, it hadn’t been rented or bought ever since he was a child. The ‘It’s not haunted!’ attached above the ‘For Sale/Rent’ didn’t help.",set(),bracelet bells & teddy bears,"[MEMBER]- a stupid, self-proclaimed ghost hunter in college- decided to take his best friend with him to investigate a 2-story old house that has been on the market for ages.  the reason he was interested in it? well, it hadn’t been rented or bought ever since he was a child. the ‘it’s not haunted!’ attached above the ‘for sale/rent’ didn’t help.","Bracelet Bells & Teddy Bears Jungkook- a stupid, self-proclaimed ghost hunter in college- decided to take his best friend with him to investigate a 2-story old house that has been on the market for ages.  The reason he was interested in it? Well, it hadn’t been rented or bought ever since he was a child. The ‘It’s not haunted!’ attached above the ‘For Sale/Rent’ didn’t help.","bracelet bells & teddy bears [MEMBER]- a stupid, self-proclaimed ghost hunter in college- decided to take his best friend with him to investigate a 2-story old house that has been on the market for ages.  the reason he was interested in it? well, it hadn’t been rented or bought ever since he was a child. the ‘it’s not haunted!’ attached above the ‘for sale/rent’ didn’t help."
https://golemlab.eu/graph/15909486,71,He Lied [M],"Being friends with Seokjin’s cousin gives you an excuse to find out more about the charismatic warlord. Your childhood friend, Jungkook, doesn’t approve until he finds out the real reason behind your moves. Is there anything you can do to salvage your friendship at that point, and do you actually want to save it?",2018-09-06,11139,Mature,F/M,Completed,Angst | Fluff | Japanese Period | Smut,Jeon Jungkook/Reader Series: He... [2018 Birthday One-Shot Series] [3],False,jungkook,{'jungkook'},"He Lied [M] Being friends with Seokjin’s cousin gives you an excuse to find out more about the charismatic warlord. Your childhood friend, Jungkook, doesn’t approve until he finds out the real reason behind your moves. Is there anything you can do to salvage your friendship at that point, and do you actually want to save it?",set(),he lied [m],"being friends with [MEMBER]’s cousin gives you an excuse to find out more about the charismatic warlord. your childhood friend, [MEMBER], doesn’t approve until he finds out the real reason behind your moves. is there anything you can do to salvage your friendship at that point, and do you actually want to save it?","He Lied [M] Being friends with Seokjin’s cousin gives you an excuse to find out more about the charismatic warlord. Your childhood friend, Jungkook, doesn’t approve until he finds out the real reason behind your moves. Is there anything you can do to salvage your friendship at that point, and do you actually want to save it?","he lied [m] being friends with [MEMBER]’s cousin gives you an excuse to find out more about the charismatic warlord. your childhood friend, [MEMBER], doesn’t approve until he finds out the real reason behind your moves. is there anything you can do to salvage your friendship at that point, and do you actually want to save it?"
https://golemlab.eu/graph/32153302,71,Save the Last Dance,"""Face it tiger, you just hit the jackpot."" Jungkook knew he was smitten the moment he heard you say these words. Now, all he had to do was tell you. He could do it, he could definitely tell you he was head over heels, if only he could have a day off from saving the world. ~ Jungkook is Spiderman and Reader's character is essentially Mary Jane Watson but the one from the Spectacular Spiderman tv show because that was the most accurate portrayal yet.",2021-06-24,10485,Mature,F/M,Completed,Awkward Jeon Jungkook | Fluff and Smut | He is such a simp its cute | Jeon Jungkook Has a Big Dick | Jeon Jungkook is Whipped | Jeon Jungkook is a Dork | Jungkook's a cute and nerdy superhero | Mary Jane Watson inspired Reader | Minor pining | Prom Queen | School Dances | Smut | Spiderman!Jungkook | Vaginal Fingering | Vaginal Sex | did I really write this fic just to have reader say that one line | fuck it I guess I did | reader is a bad bitch,"Jeon Jungkook/Reader, Jeon Jungkook/You",False,jungkook,{'jungkook'},"Save the Last Dance ""Face it tiger, you just hit the jackpot."" Jungkook knew he was smitten the moment he heard you say these words. Now, all he had to do was tell you. He could do it, he could definitely tell you he was head over heels, if only he could have a day off from saving the world. ~ Jungkook is Spiderman and Reader's character is essentially Mary Jane Watson but the one from the Spectacular Spiderman tv show because that was the most accurate portrayal yet.","{'Spiderman', 'Mary Jane Watson', 'Reader'}",save the last dance,"""face it tiger, you just hit the jackpot."" [MEMBER] knew he was smitten the moment he heard you say these words. now, all he had to do was tell you. he could do it, he could definitely tell you he was head over heels, if only he could have a day off from saving the world. ~ [MEMBER] is spiderman and reader's character is essentially mary jane watson but the one from the spectacular spiderman tv show because that was the most accurate portrayal yet.","Save the Last Dance ""Face it tiger, you just hit the jackpot."" Jungkook knew he was smitten the moment he heard you say these words. Now, all he had to do was tell you. He could do it, he could definitely tell you he was head over heels, if only he could have a day off from saving the world. ~ Jungkook is Spiderman and Reader's character is essentially Mary Jane Watson but the one from the Spectacular Spiderman tv show because that was the most accurate portrayal yet.","save the last dance ""face it tiger, you just hit the jackpot."" [MEMBER] knew he was smitten the moment he heard you say these words. now, all he had to do was tell you. he could do it, he could definitely tell you he was head over heels, if only he could have a day off from saving the world. ~ [MEMBER] is spiderman and reader's character is essentially mary jane watson but the one from the spectacular spiderman tv show because that was the most accurate portrayal yet."
https://golemlab.eu/graph/16265291,71,How to Change a Fuqboi (Jungkook),"Volume One: Happenstance A simple but comprehensive guide on how to deal with fuckboys. Samples, explanations, and examples included. This installment includes what to do when first meeting a standard fuckboy.",2018-10-12,2903,Mature,F/M,Completed,Alternate Universe - College/University | Humor | Light Angst | Sexting | fuckboy Jungkook | like an accidental dick pic | member/reader - Freeform | satire but not crack,Jeon Jungkook/Reader Series: How to Change a Fuqboi [1],False,jungkook,{'jungkook'},"How to Change a Fuqboi (Jungkook) Volume One: Happenstance A simple but comprehensive guide on how to deal with fuckboys. Samples, explanations, and examples included. This installment includes what to do when first meeting a standard fuckboy.",set(),how to change a fuqboi ([MEMBER]),"volume one: happenstance a simple but comprehensive guide on how to deal with fuckboys. samples, explanations, and examples included. this installment includes what to do when first meeting a standard fuckboy.","How to Change a Fuqboi (Jungkook) Volume One: Happenstance A simple but comprehensive guide on how to deal with fuckboys. Samples, explanations, and examples included. This installment includes what to do when first meeting a standard fuckboy.","how to change a fuqboi ([MEMBER]) volume one: happenstance a simple but comprehensive guide on how to deal with fuckboys. samples, explanations, and examples included. this installment includes what to do when first meeting a standard fuckboy."
https://golemlab.eu/graph/19362343,71,Flowers For You,Sometimes you grow flowers for the one that you love.,2019-06-25,2229,Teen And Up Audiences,F/M,Completed,Angst | Grief | Hanahaki Disease | Major character death - Freeform | Mentions of hospitals,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},Flowers For You Sometimes you grow flowers for the one that you love.,set(),flowers for you,sometimes you grow flowers for the one that you love.,Flowers For You Sometimes you grow flowers for the one that you love.,flowers for you sometimes you grow flowers for the one that you love.
https://golemlab.eu/graph/30078663,71,Come,You can't resist Jungkook and his tattoos.,2021-03-16,10896,Explicit,F/M,Completed,Jungkook tattoos,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},Come You can't resist Jungkook and his tattoos.,set(),come,you can't resist [MEMBER] and his tattoos.,Come You can't resist Jungkook and his tattoos.,come you can't resist [MEMBER] and his tattoos.
https://golemlab.eu/graph/36911095,70,four feet per second,"when jungkook returns to his hometown after five long years, he’s not quite sure of what he’ll find and even less sure of what he’s looking for. but if there’s any certainty to be had in life, it’s that people change just as surely as the seasons do. or , they say that snowflakes fall at a speed of four feet per second.",2022-02-05,27335,Mature,F/M,Completed,Exes to Lovers | it's a christmas/holiday fic in february oops,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"four feet per second when jungkook returns to his hometown after five long years, he’s not quite sure of what he’ll find and even less sure of what he’s looking for. but if there’s any certainty to be had in life, it’s that people change just as surely as the seasons do. or , they say that snowflakes fall at a speed of four feet per second.",set(),four feet per second,"when [MEMBER] returns to his hometown after five long years, he’s not quite sure of what he’ll find and even less sure of what he’s looking for. but if there’s any certainty to be had in life, it’s that people change just as surely as the seasons do. or , they say that snowflakes fall at a speed of four feet per second.","four feet per second when jungkook returns to his hometown after five long years, he’s not quite sure of what he’ll find and even less sure of what he’s looking for. but if there’s any certainty to be had in life, it’s that people change just as surely as the seasons do. or , they say that snowflakes fall at a speed of four feet per second.","four feet per second when [MEMBER] returns to his hometown after five long years, he’s not quite sure of what he’ll find and even less sure of what he’s looking for. but if there’s any certainty to be had in life, it’s that people change just as surely as the seasons do. or , they say that snowflakes fall at a speed of four feet per second."
https://golemlab.eu/graph/22757968,70,Jeon Jungkook x Reader - False Alarm,"Love Alarm is a brand new app and will contact you if someone in a 10 metre radius fell for you – given they have the app, too. You didn’t download it for personal reasons and when you meet one of the schools heartthrobs he cannot stop and wonder why his alarm didn’t go off when you locked eyes. But would it even do so if you downloaded the app? Warnings: There may be a curse or two bc I usually try to avoid using them in these kinds of fanfics-",2020-02-16,2333,Not Rated,F/M,Completed,Aromantic | Aromantic Reader | Love Alarm au | Reader is Aromantic | and jungkook goes boo hoo because everyone falls for him | bby i know ur handsome but that's not enough to fall in love | but oh no | i haven't finished watching it but i really like it so far | there may be more parts but idk yet | they also don't have the app,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Jeon Jungkook x Reader - False Alarm Love Alarm is a brand new app and will contact you if someone in a 10 metre radius fell for you – given they have the app, too. You didn’t download it for personal reasons and when you meet one of the schools heartthrobs he cannot stop and wonder why his alarm didn’t go off when you locked eyes. But would it even do so if you downloaded the app? Warnings: There may be a curse or two bc I usually try to avoid using them in these kinds of fanfics-",{'Jeon Jungkook'},[MEMBER] x reader - false alarm,"love alarm is a brand new app and will contact you if someone in a 10 metre radius fell for you – given they have the app, too. you didn’t download it for personal reasons and when you meet one of the schools heartthrobs he cannot stop and wonder why his alarm didn’t go off when you locked eyes. but would it even do so if you downloaded the app? warnings: there may be a curse or two bc i usually try to avoid using them in these kinds of fanfics-","Jeon Jungkook x Reader - False Alarm Love Alarm is a brand new app and will contact you if someone in a 10 metre radius fell for you – given they have the app, too. You didn’t download it for personal reasons and when you meet one of the schools heartthrobs he cannot stop and wonder why his alarm didn’t go off when you locked eyes. But would it even do so if you downloaded the app? Warnings: There may be a curse or two bc I usually try to avoid using them in these kinds of fanfics-","[MEMBER] x reader - false alarm love alarm is a brand new app and will contact you if someone in a 10 metre radius fell for you – given they have the app, too. you didn’t download it for personal reasons and when you meet one of the schools heartthrobs he cannot stop and wonder why his alarm didn’t go off when you locked eyes. but would it even do so if you downloaded the app? warnings: there may be a curse or two bc i usually try to avoid using them in these kinds of fanfics-"
https://golemlab.eu/graph/24138598,70,Blood & Water,It never occurs to you that something so sweet could be poisonous.,2020-05-12,3247,Explicit,F/M,In-Progress,Alternate Universe - Vampire | Angst | Biting | Blood | Blood Drinking | Choking | Dirty Talk | Dom Jeon Jungkook | Dom/sub | Enemies to Lovers | Grinding | Multiple Orgasms | Oral Sex | Overstimulation | Praise Kink | Unprotected Sex | Vaginal Fingering | degredation,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},Blood & Water It never occurs to you that something so sweet could be poisonous.,set(),blood & water,it never occurs to you that something so sweet could be poisonous.,Blood & Water It never occurs to you that something so sweet could be poisonous.,blood & water it never occurs to you that something so sweet could be poisonous.
https://golemlab.eu/graph/21385924,70,Whitechapel,"Set in 1880, a man wants to forever provide for you. But when you keep telling him no, he finds other ways to possibly convince you...",2019-11-10,5130,Explicit,F/M,Completed,Alternate Universe - Victorian | Blood and Gore | Yandere | Yandere Jeon Jungkook,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Whitechapel Set in 1880, a man wants to forever provide for you. But when you keep telling him no, he finds other ways to possibly convince you...",set(),whitechapel,"set in 1880, a man wants to forever provide for you. but when you keep telling him no, he finds other ways to possibly convince you...","Whitechapel Set in 1880, a man wants to forever provide for you. But when you keep telling him no, he finds other ways to possibly convince you...","whitechapel set in 1880, a man wants to forever provide for you. but when you keep telling him no, he finds other ways to possibly convince you..."
https://golemlab.eu/graph/21484849,70,pillowtalk.,You really need to rethink your late night rendezvous. Jungkook x Reader,2019-11-19,711,Teen And Up Audiences,F/M,Completed,and also myself | i hate him | jungkook sleeps on a rolled towel apparently,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},pillowtalk. You really need to rethink your late night rendezvous. Jungkook x Reader,{'Jungkook x Reader'},pillowtalk.,you really need to rethink your late night rendezvous. [MEMBER] x reader,pillowtalk. You really need to rethink your late night rendezvous. Jungkook x Reader,pillowtalk. you really need to rethink your late night rendezvous. [MEMBER] x reader
https://golemlab.eu/graph/19969780,70,blueberry pancakes,"Your boyfriend didn’t live in the usual place other people did, in fact he wasn’t any type ‘normal’. Jungkook was actually a vampire, and as such hated the big cities. So waking up and having breakfast in his cabin always felt comforting, and sometimes got quite fun.",2019-07-25,4408,Explicit,F/M,Completed,Alternate Universe - Vampire | Blood Drinking | Blow Jobs | Cowgirl Position | Cunnilingus | Dom/sub | Dom/sub Play | Dom/sub Undertones | Dominance | Edgeplay | Fellatio | Human/Vampire Relationship | Jeon Jungkook is Whipped | Jeon Jungkook is a Sweetheart | Oral Sex | Orgasm Control | Orgasm Delay/Denial | Overstimulation | Pegging | Sub Jeon Jungkook | Vampire Sex | Vampires | jeon jungkook vampire,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"blueberry pancakes Your boyfriend didn’t live in the usual place other people did, in fact he wasn’t any type ‘normal’. Jungkook was actually a vampire, and as such hated the big cities. So waking up and having breakfast in his cabin always felt comforting, and sometimes got quite fun.",set(),blueberry pancakes,"your boyfriend didn’t live in the usual place other people did, in fact he wasn’t any type ‘normal’. [MEMBER] was actually a vampire, and as such hated the big cities. so waking up and having breakfast in his cabin always felt comforting, and sometimes got quite fun.","blueberry pancakes Your boyfriend didn’t live in the usual place other people did, in fact he wasn’t any type ‘normal’. Jungkook was actually a vampire, and as such hated the big cities. So waking up and having breakfast in his cabin always felt comforting, and sometimes got quite fun.","blueberry pancakes your boyfriend didn’t live in the usual place other people did, in fact he wasn’t any type ‘normal’. [MEMBER] was actually a vampire, and as such hated the big cities. so waking up and having breakfast in his cabin always felt comforting, and sometimes got quite fun."
https://golemlab.eu/graph/27206782,70,golden boy,"jungkook finally has you all to himself. and oh, is he going to cherish the moment wholeheartedly.",2020-10-26,2732,Explicit,F/M,Completed,Creampie | Exhibitionism | Explicit Sexual Content | Hair Pulling | Heavy Petting | Slight Dirty Talk | Unprotected Sex | cause they do it outdoors | cockblock pegasus | disney hercules au | hercules!jk | jk in a man bun | meg!oc | oral (f receiving) | switch jk if you squint | virgin jk,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"golden boy jungkook finally has you all to himself. and oh, is he going to cherish the moment wholeheartedly.",set(),golden boy,"[MEMBER] finally has you all to himself. and oh, is he going to cherish the moment wholeheartedly.","golden boy jungkook finally has you all to himself. and oh, is he going to cherish the moment wholeheartedly.","golden boy [MEMBER] finally has you all to himself. and oh, is he going to cherish the moment wholeheartedly."
https://golemlab.eu/graph/12294459,70,Lilac & Primrose,"""because this isn't a coincidence"" So I accidentally got myself the perfect boyfriend, the only problem is.. he's a robot.",2017-10-07,4685,General Audiences,F/M,In-Progress,Alternate Universe - Robots & Androids | Fluff | Humor | Reader Is Older | Robot Boyfriend,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Lilac & Primrose ""because this isn't a coincidence"" So I accidentally got myself the perfect boyfriend, the only problem is.. he's a robot.",set(),lilac & primrose,"""because this isn't a coincidence"" so i accidentally got myself the perfect boyfriend, the only problem is.. he's a robot.","Lilac & Primrose ""because this isn't a coincidence"" So I accidentally got myself the perfect boyfriend, the only problem is.. he's a robot.","lilac & primrose ""because this isn't a coincidence"" so i accidentally got myself the perfect boyfriend, the only problem is.. he's a robot."
https://golemlab.eu/graph/16866517,69,Pink Kookie,"Jungkook really has no business looking as broad and muscular as he does, especially when he wears his pink Cooky (BT21) pajamas. (Set in Malta during Bon Voyage season 3)",2018-12-05,3517,Explicit,F/M,Completed,Fluff | Smut,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Pink Kookie Jungkook really has no business looking as broad and muscular as he does, especially when he wears his pink Cooky (BT21) pajamas. (Set in Malta during Bon Voyage season 3)","{'Cooky', 'Pink Kookie Jungkook'}",pink [MEMBER],"[MEMBER] really has no business looking as broad and muscular as he does, especially when he wears his pink cooky (bt21) pajamas. (set in malta during bon voyage season 3)","Pink Kookie Jungkook really has no business looking as broad and muscular as he does, especially when he wears his pink Cooky (BT21) pajamas. (Set in Malta during Bon Voyage season 3)","pink [MEMBER] [MEMBER] really has no business looking as broad and muscular as he does, especially when he wears his pink cooky (bt21) pajamas. (set in malta during bon voyage season 3)"
https://golemlab.eu/graph/11535432,69,Love and Cuddles,in which your thoughts about a certain someone keeps you awake at night and you decide to do something about it.,2017-07-18,1253,Teen And Up Audiences,F/M,Completed,Best Friends to Lovers | Fluff | pure fluff,Jeon Jungkook/Reader Series: one shots [1],False,jungkook,{'jungkook'},Love and Cuddles in which your thoughts about a certain someone keeps you awake at night and you decide to do something about it.,set(),love and cuddles,in which your thoughts about a certain someone keeps you awake at night and you decide to do something about it.,Love and Cuddles in which your thoughts about a certain someone keeps you awake at night and you decide to do something about it.,love and cuddles in which your thoughts about a certain someone keeps you awake at night and you decide to do something about it.
https://golemlab.eu/graph/20710352,69,Bewitched,"You got home to a small house-in date you had programed with your long-time boyfriend that involved wine and pizza, but as soon as you stepped foot inside the living room some strange sounds made you forget all about it.",2019-09-20,3779,Explicit,F/M,Completed,Aftercare | Anal Play | Cum Eating | Cumplay | Dildos | Dom/sub | Established Relationship | Exhibitionism | Fluff | Plot What Plot/Porn Without Plot | Porn | Protected Sex | Rough Sex | Sex Toys | Smut | Sub Jeon Jungkook | Video Cameras,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"Bewitched You got home to a small house-in date you had programed with your long-time boyfriend that involved wine and pizza, but as soon as you stepped foot inside the living room some strange sounds made you forget all about it.",set(),bewitched,"you got home to a small house-in date you had programed with your long-time boyfriend that involved wine and pizza, but as soon as you stepped foot inside the living room some strange sounds made you forget all about it.","Bewitched You got home to a small house-in date you had programed with your long-time boyfriend that involved wine and pizza, but as soon as you stepped foot inside the living room some strange sounds made you forget all about it.","bewitched you got home to a small house-in date you had programed with your long-time boyfriend that involved wine and pizza, but as soon as you stepped foot inside the living room some strange sounds made you forget all about it."
https://golemlab.eu/graph/16793338,68,The Sea Watcher,"They call the women of your kind “The Sea Watchers.” Born under the favor of the Gods, your kind was bestowed with the power to bend air and water to your will. And with that power, you are set on saving the lives of your brother and your lover, Jeon Jeongguk. Two years have passed since you last saw either of them but you kept your promise, you have waited for him to return and now, all that is left to find out is if he has waited for you too.",2018-11-30,15991,Explicit,F/M,Completed,Fantasy | Fluff | Smut,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"The Sea Watcher They call the women of your kind “The Sea Watchers.” Born under the favor of the Gods, your kind was bestowed with the power to bend air and water to your will. And with that power, you are set on saving the lives of your brother and your lover, Jeon Jeongguk. Two years have passed since you last saw either of them but you kept your promise, you have waited for him to return and now, all that is left to find out is if he has waited for you too.",{'Jeon Jeongguk'},the sea watcher,"they call the women of your kind “the sea watchers.” born under the favor of the gods, your kind was bestowed with the power to bend air and water to your will. and with that power, you are set on saving the lives of your brother and your lover, [MEMBER] . two years have passed since you last saw either of them but you kept your promise, you have waited for him to return and now, all that is left to find out is if he has waited for you too.","The Sea Watcher They call the women of your kind “The Sea Watchers.” Born under the favor of the Gods, your kind was bestowed with the power to bend air and water to your will. And with that power, you are set on saving the lives of your brother and your lover, Jeon Jeongguk. Two years have passed since you last saw either of them but you kept your promise, you have waited for him to return and now, all that is left to find out is if he has waited for you too.","the sea watcher they call the women of your kind “the sea watchers.” born under the favor of the gods, your kind was bestowed with the power to bend air and water to your will. and with that power, you are set on saving the lives of your brother and your lover, [MEMBER] . two years have passed since you last saw either of them but you kept your promise, you have waited for him to return and now, all that is left to find out is if he has waited for you too."
https://golemlab.eu/graph/18215027,68,You Make My Heart Hadouken!,"Love stories don’t have to like those in the books or films, sometimes they are simply sweet and soft. Sometimes they are hard and painful. But a real love story is still worth telling. This is the love story of Jeon Jungkook and you.",2019-03-23,11417,Mature,F/M,In-Progress,College AU | Nerdy jungkook | Virgin Jungkook | college jungkook,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},"You Make My Heart Hadouken! Love stories don’t have to like those in the books or films, sometimes they are simply sweet and soft. Sometimes they are hard and painful. But a real love story is still worth telling. This is the love story of Jeon Jungkook and you.",{'Jeon Jungkook'},you make my heart hadouken!,"love stories don’t have to like those in the books or films, sometimes they are simply sweet and soft. sometimes they are hard and painful. but a real love story is still worth telling. this is the love story of [MEMBER] and you.","You Make My Heart Hadouken! Love stories don’t have to like those in the books or films, sometimes they are simply sweet and soft. Sometimes they are hard and painful. But a real love story is still worth telling. This is the love story of Jeon Jungkook and you.","you make my heart hadouken! love stories don’t have to like those in the books or films, sometimes they are simply sweet and soft. sometimes they are hard and painful. but a real love story is still worth telling. this is the love story of [MEMBER] and you."
https://golemlab.eu/graph/26047540,68,On The Edge,Your boyfriend has an idea for the bedroom from something he saw in a video. You surprise him with your response to it.,2020-08-22,1711,Explicit,F/M,Completed,,Jeon Jungkook/Reader,False,jungkook,{'jungkook'},On The Edge Your boyfriend has an idea for the bedroom from something he saw in a video. You surprise him with your response to it.,set(),on the edge,your boyfriend has an idea for the bedroom from something he saw in a video. you surprise him with your response to it.,On The Edge Your boyfriend has an idea for the bedroom from something he saw in a video. You surprise him with your response to it.,on the edge your boyfriend has an idea for the bedroom from something he saw in a video. you surprise him with your response to it.
