s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found
https://golemlab.eu/graph/17825114,8,The Idol Rappers Guardian Angel,(Y/n) dies on the way to a BTS concert only to wake up and find out they are now the guardian angel of their ultimate bias Min Yoongi.,2019-02-17,1206,General Audiences,Gen,In-Progress,,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/13920066,8,Awake,"You woke up suddenly, tears in your eyes. Why. Why did this keep playing on repeat? It was too painful to think of. He wasn’t with you anymore… he had decided to move on. It wasn’t fair for you to hold on those memories now that the person who made them had left you.",2018-03-09,2073,Teen And Up Audiences,F/M,Completed,,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/27582434,8,Home,You tear down the old tree house of your youth on Seokjin’s yard. Pairing: Jin x Reader Genre: Angst,2020-11-16,3227,Teen And Up Audiences,F/M,Completed,Angst | Childhood Friends | Childhood Memories | Homecoming | Homelessness | Kim Seokjin | Jin is Whipped | Longing | Mutual Pining | Nostalgia,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",false,seokjin,{'seokjin'}
https://golemlab.eu/graph/35980300,8,Christmas Drabble,It’s Christmas and your boyfriend has a surprise for you.,2021-12-26,486,Mature,F/M,Completed,Emotional Manipulation | Female Reader | Manipulation | Yandere | Yandere BTS | Yandere x Reader | yandere jin | yandere/reader - Freeform,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You, Yandere Jin x reader",false,seokjin,{'seokjin'}
https://golemlab.eu/graph/17234204,8,Untold Truths,( ͡° ͜ʖ ͡°),2018-12-31,982,Teen And Up Audiences,M/M,Completed,Angst | Kim Seokjin steals your coffee mug | Mild Language | Slice of Life | and your dad’s heart | nsfw implied,Kim Seokjin | Jin/Your Dad,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/21642439,8,Jintopia,A relaxing Sunday with your boyfriend,2019-12-02,850,General Audiences,Gen,Completed,Chef Seokjin | Him being a cute bub just for his partner | Just a cute lil Jin fluff | adorable sleepy morning moment | seokjin being an absolute sweetheart | tho he’s just making pancakes,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/39743565,8,platonically caught,"Jimin’s hay maze was not designed for this purpose, but who’s really going to stop you and Seokjin?",2022-06-23,1593,Explicit,F/M,Completed,Angst | Childhood Friends | Dom Kim Seokjin | Jin | Fingering | Fluff | Friends to Lovers | Kim Seokjin is a Brat Tamer | Making Out | Public lewdness | Smut,Kim Seokjin | Jin/Reader Series: The Platonic Collection [2],false,seokjin,{'seokjin'}
https://golemlab.eu/graph/17692169,8,Forbidden love,Jin x y/n have a passion so intense it cannot be contained...,2019-02-07,523,Explicit,M/M,Completed,Anal Fingering | Anal Fisting | Anal Gaping | Anal Play | Anal Sex | Double Anal Penetration | Fluff | Fluff and Smut | Smut,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/35477890,8,LOVE QUIDDITCH,It was all Jimin’s fault. You never trust a Slytherin.,2021-12-03,4880,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Harry Potter Setting | Alternate Universe - Hogwarts | Enemies to Lovers | Fluff and Humor | Gryffindor Kim Namjoon | RM | Gryffindor Kim Seokjin | Jin | Hufflepuff Jung Hoseok | J-Hope | Hufflepuff Kim Taehyung | V | Jeon Jungkook & Park Jimin are Best Friends | Kim Namjoon | RM is a Dork | Kim Seokjin | Jin is Whipped | Min Yoongi | Suga is So Done | Park Jimin is a Little Shit (BTS) | Ravenclaw Jeon Jungkook | Slytherin Min Yoongi | Suga | Slytherin Park Jimin (BTS) | Slytherin Reader,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/29902692,8,Let's Go Out,"You want to see a film with Jin but he just wants to stay inside and doesn’t want to be convinced otherwise, his words get a little harsh and you can’t handle it.",2021-03-07,851,General Audiences,F/M,Completed,Anger | Angst | Angst and Hurt/Comfort | Angst with a Happy Ending | Emotional Hurt/Comfort | Fluff and Angst | One Shot | Tired Kim Seokjin | Jin,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Tumblr BTS fanfics [14]",false,seokjin,{'seokjin'}
https://golemlab.eu/graph/34749547,8,Back Then,You and Seokjin were just 1 year into your relationship and you started to have sexual fantasies and feelings for him. You knew you couldn’t act on it because of your parents and his fear of your dad. That all goes flying out the window when you get drunk one night.,2021-10-27,5916,Explicit,F/M,Completed,Dom Kim Seokjin | Jin | Drunk Sex | First Time | Oneshot | Oral Sex | Protective Kim Seokjin | Jin | Rough Oral Sex | Rough Sex | Size Kink | Soft Dom Kim Seokjin | Jin,Kim Seokjin | Jin/Reader,false,seokjin,{'seokjin'}
https://golemlab.eu/graph/29888007,8,Dance Bet,"The BTS boys place a bet that you couldn't even get above 8th place in a dance competition, unfairly comparing you to your dancer boyfriend J-Hope. Hoseok promises to help you but you aren't very good and even his sunny demeanour starts to slip. But still, you go to the competition determined to do your best, with or without Hoseok.",2021-03-06,2564,General Audiences,F/M,Completed,,Jung Hoseok | J-Hope/Reader Series: Tumblr BTS fanfics [5],false,hoseok,{'hoseok'}
https://golemlab.eu/graph/14177424,8,Attention,"Time travel is no longer a distant, futuristic fantasy. Time travel is not only real, but a constant in your everyday life. Travel brochures no longer advertise sunny and exotic locations, butÂ â€˜ancientâ€™ andÂ â€˜fantasticalâ€™ times. Time Agencies litter the nation, through privatized and government funding. You, of course, work as a camouflager alongside Hoseok in a smaller, private company funded by the Min family. Can the two of you overcome your shared past? Or will you get lost in it?",2018-04-01,6589,General Audiences,F/M,In-Progress,Alternate Universe - Time Travel | Angst | Fluff | Slow Burn,Jung Hoseok | J-Hope/Reader Series: Attention [1],false,hoseok,{'hoseok'}
https://golemlab.eu/graph/33402226,8,Found Again,"forever was a very long time to be alone, but it was the safeest way to save yourself the heartache of losing loved ones. despite that, you still find yourself falling in love with hoseok",2021-09-05,5076,Mature,F/M,Completed,Alternate Universe | Angst | Character Death | Crying | Cute Jung Hoseok | J-Hope | Dog Dies | Dogs | Fluff | Grief/Mourning | Historical Inaccuracy | Immortality | Inspired by Forever | Jung Hoseok | J-Hope is Whipped | Reader-Insert | Reincarnation | takes place in late 1700s,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/36049132,8,no skipping,he used to love this song before. before he put it on your mixtape. now every single note reminds him of you. (based on BEKA & HONNE: more than friends),2021-12-29,849,Teen And Up Audiences,F/M,Completed,Fluff and Angst | Friends to Lovers | Not Actually Unrequited Love | f2l | they are maybe a little bit of idiots,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/19274338,8,i'm your hope,"look i'm sick and i might actually be dying from period cramps, so just skip over my notes and cry over how much hoseok loves his babies with me",2019-07-17,1604,General Audiences,F/M,Completed,Cuddles | Fluff | Jung Hoseok | J-Hope is a Good Hyung | Play Fighting | hope loves his kids so much | i love hope so much | jhope - Freeform | just filthy fluff | leave me alone im sad | maknae line gets so much love | this is basically me being emo,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/28796400,8,Busy,The end of a holiday together - soft drabble. Comments are always welcome! :),2021-01-16,203,General Audiences,F/M,Completed,Cute | Drabble | Fluff | Holiday | Idol AU | Short One Shot | married | soft,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/12925071,8,Clouded Coffee,Your first date with Hoseok was simple- A coffee date.,2017-12-05,1354,Not Rated,F/M,Completed,Drabble | Fluff,Jung Hoseok | J-Hope/You,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/31569977,8,Just Dance - Hoseok FF,"He was intrigued by her dancing, attracted to her beauty, fell in love with her personality and became obsessed with her everything. ""It can't go on like this anymore. We understand how much she means to you, but you can't neglect the band like this."" Hoseok knew they were right, but he just couldn't help it. The feelings were too strong and seemed to grow every day. But could he really be blamed for it? How was he supposed to control his heart when she smiled at him the way she did? When he saw her beautiful green eyes that were full of determination. He loved her eyes. She had always known what she wanted, always worked hard. She was willing to do anything to make her dreams come true. And so was he. And his dream was her.",2021-05-27,34013,Teen And Up Audiences,F/F,In-Progress,Fear of loss | Heartbreak | Hurt | Jackson Wang is not throwing a party | O/C Story | Obsession | Obsessive Behavior | Open Ending | Possessive Behavior | Stalking | Toxic Behavior | Toxic Relationship | Y/N Story | but i got him as close to it as possible | happy relationship at some point | haunting past | no beta we die like Hoseok's sunshine demeanor when he's drunk,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/21688246,8,a simple dinner,"You know flirting with men other than your boyfiend comes with consequences - but that doesn’t stop you from giving Jeon Jungkook all of your attention at the group’s reunion dinner. after all, consequences doled out by a jealous Jing Hoseok can sometimes be good thing.",2019-12-06,6091,Explicit,F/M,In-Progress,Angst | Fingerfucking | Idol Jeon Jungkook | Idol Jung Hoseok | J-Hope | Jealousy | Light Dom/sub | Reader-Insert | Semi-Public Sex | Vaginal Fingering,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/38465596,8,With Custard,Post Break Up AU You go to help with a recipe for Apple Pie... Things get heated. This Fic was written for the @bangtansmutcentral & @ksmutclub Made With Love Project. My partner was @mind-of-a-hardstan and I chose to write the next part to her fic Apple Pie   A Hobi post break up AU - Which I loved.,2022-04-18,3393,Not Rated,F/M,Completed,Food Sex | Post-Break Up | Shameless Smut | Smut,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You",false,hoseok,{'hoseok'}
https://golemlab.eu/graph/15610167,8,Sleepy Travels,"You always followed the same schedule, the same routine, but one day your drama watching habits lead to a change. Maybe socializing wasn't that terrible, and work wasn't as mundane as you originally pegged it out to be. A series of your adventures with Hobi.",2018-08-08,1121,General Audiences,F/M,In-Progress,Eventual Romance | Fluff | Friendship/Love | Reader-Insert | Romance,"Jung Hoseok | J-Hope/Reader, Jung Hoseok | J-Hope/You",false,hoseok,{'hoseok'}
https://golemlab.eu/graph/25491307,8,Hoseok One Shots,"A collection of HoseokxReader one shots. I try to write them with a genderless reader, but there are going to be a few that is a female since I am a female. Most if not all of them are inspired by songs I listen to, I will write them in the chapter notes at the bottom. Thanks!!",2020-07-24,1978,General Audiences,Gen,Completed,Alternate Universe - Small Town | Angst | Bartender Jung Hoseok | J-Hope | Cute Jung Hoseok | J-Hope | One Shot | Sad Jung Hoseok | J-Hope | Short One Shot | Soft Jung Hoseok | J-Hope,Jung Hoseok | J-Hope/Reader Series: BTS One Shots [1],false,hoseok,{'hoseok'}
https://golemlab.eu/graph/29432805,8,Hoseok Eternal Monarch,"King Jung Hoseok has been searching for his savior for years, with nothing but a face to go off of. Following the call of the flute, he finds her in a parallel world; a firey detective who helps him uncover the dark secret of his past, and the cruel path of his future. Fate has brought them together, but also threatens to rip them apart. Can the King restore the balance to both worlds before time runs out, or will he lose both his Kingdom and his lover?",2021-02-14,12211,Mature,F/M,In-Progress,Betrayal | Eventual Smut | Love at First Sight | Magic | Parallel Universes | Plot Twists | Porn With Plot | Soulmates | The Kingdom of Corea (The King: Eternal Monarch),Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/15983954,8,What a Life,"I love Jung Hoseok, he's the literal sunshine of my world, but he's not my only sunshine. Sharing is hard, but being in secret is even harder. Is it possible to even find happiness in this kind of world?",2018-09-14,23876,Mature,F/M,In-Progress,,"Jung Hoseok | J-Hope/Reader, Min Yoongi | Suga/Park Jimin",false,hoseok,{'hoseok'}
https://golemlab.eu/graph/27497923,8,Kᴇᴇᴘ ɪᴛ ᴘʀᴏꜰᴇssɪᴏɴᴀʟ ǁ 𝗸.𝘁𝗵 𝘅 𝗿𝗲𝗮𝗱𝗲𝗿,"Your first day of work as Taehyung's secretary/ What could go wrong? ONE SHOT or Another cliche, cringe boss/secretary au i wrote at 3am. . This was my first ever fanfic, I kept it in my drafts for 9 months I think. Anyways, enjoy it ahaha",2020-11-10,1393,Teen And Up Audiences,F/M,Completed,Alternate Universe - Office | Boss Kim Taehyung | V | Boss/Employee Relationship | CEO Kim Taehyung | V | Dom Kim Taehyung | V | Kissing | My First Fanfic | One Shot | Rough Kissing | Secretary - Freeform | Secretary Reader,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/33722041,8,I'm a good boy,Written for someone on Twitter,2021-09-06,201,Explicit,F/M,Completed,Blow Jobs | Erotic Poetry | Licking | Love Poems | No Dialogue | Oral Sex | Reader-Insert | Short One Shot | Slut Shaming | Smut | Vaginal Sex,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/17589776,8,Hold Me Close,A cute fluff story about you (reader) and Taehyung. You two are already dating but his spontaneity never ceases to amaze you. In this one-shot you share a cute moment with Taehyung before his concert.,2019-01-29,622,Teen And Up Audiences,F/M,Completed,Boyfriends | Complete | Concerts | Cute | Fluff | Happy | Hugs | One Shot | Random & Short | Reader-Insert | Realistic | Romance | Romantic Fluff | Short & Sweet | Short One Shot,Kim Taehyung | V/You,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/35426458,8,For me || K.TH,Taehyung feels like he is not enough for his girlfriend but he is everything she could ask for.,2021-11-30,490,General Audiences,F/M,Completed,Angst | Fluff | Fluff and Angst | Idol Kim Taehyung | V,"Kim Taehyung | V/Reader, Kim Taehyung | V/You Series: BTS Writeups [2]",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/24340042,8,Calamity (Jung Hoseok/JHopexFReader),"Despite the successful debut of her K-POP girlgroup ""PHOSPHENES"" the reader can neither truely focus on her new life nor really enjoy it, since her parents keep doubting and thwarting her idea of life. This lack of support from her family keeps her constantly on edge, despite her friends' support. But the worst is yet to come...",2020-05-23,2526,Teen And Up Audiences,F/M,Completed,Abusive Parents | Best Friends | Cute Jung Hoseok | J-Hope | Emotional Hurt | Emotional Hurt/Comfort | Emotional/Psychological Abuse | Friendship | Friendship/Love | Jung Hoseok | J-Hope is a Sweetheart | Protective Jung Hoseok | J-Hope | Sad Jung Hoseok | J-Hope,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/25454449,8,Daydream,"A little fluff with a little smut written for @Niff0103 Hoseok has had it up to here with his management, so he runs away for the day. You cruise down the coastline to the place where you first met and enjoy a dreamlike (and slightly steamy) day together.",2020-05-27,682,Explicit,F/M,Completed,Anger | Angst | Beaches | Cruising | Daydreaming | Explicit Language | Explicit Sexual Content | Fluff and Smut | Running Away | Vaginal Fingering | bts - Freeform | j-hope - Freeform,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/28196454,8,A New City,"Reader gets to know Kim Taehyung, a little too close, a little too soon. Some angst and sadness involved, as well as smut. Ends well.",2020-12-21,15700,Mature,F/M,Completed,,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/22326520,8,So This Is Love,here we have Taehyung as Cinderella,2020-01-20,2371,Teen And Up Audiences,F/M,In-Progress,Alternate Universe - Fairy Tale | Cinderella Elements | please be patient with me,Kim Taehyung | V/Reader Series: BTS as Disney Princes(ses) [2],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/33730972,8,Man of My Dreams | Jung Hoseok x reader,It's common knowledge that the man of your dreams will actually be the man of your dreams-in real life!,2021-09-06,526,General Audiences,F/M,Completed,,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/41555826,8,caramel macchiato,"Everyday, around the same time, it’s the same order. An iced caramel macchiato, extra sweet, just like the boy who orders it. Or What I feel like falling in love with Hoseok would be like if he was an average guy at a coffee shop.",2022-09-07,1255,General Audiences,F/M,Completed,Cheesy | Cute Jung Hoseok | J-Hope | Falling for Jung hoseok | Fluff | How Do I Tag | I Love Jung Hoseok | J-Hope | I can’t sleep so I decided to write something for the first time pls don’t be mean | Ive got it bad | Late Night Writing | Romantic Fluff | im whipped for Jung hoseok | jung hoseok - Freeform | jung hoseok is beautiful,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/18302282,8,my anger burns hotter than a thousand suns (but my reasons are justified),"I didn’t really care that the guy I was yelling at was J-Hope of BTS. Was that a really mean thing to do? Yes, yes it was. But I have my reasons and my reasons are justified.",2019-03-31,493,General Audiences,F/M,Completed,,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/27803881,8,Mrs.Jeon,The story revolves around Y/N and Jungkook and their journey from being bestfriends to becoming a couple.,2020-11-30,1881,General Audiences,F/M,Completed,Fluff | Friends to Lovers | Marriage Proposal | Romance,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/27150407,8,The Agreement,I don't normally do dom but here you go.,2020-10-22,1478,Explicit,F/M,Completed,Angry Sex | Angst | Angst with a Happy Ending | Blow Jobs | Choking | Condoms | Consensual Sex | Doggy Style | Dom/sub | Face Slapping | I'm Bad At Tagging | Male Protagonist | Mentioned Park Jimin (BTS) | One Shot | Other Additional Tags to Be Added | Plot What Plot/Porn Without Plot | Reader-Insert | Slut Shaming | Smut | Top Jeon Jungkook | Vaginal Sex,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/22318774,8,cafuné,None,2020-01-19,2913,Mature,F/M,In-Progress,Alternate Universe - Medieval | Alternate Universe - Royalty | Angst | Friends to Lovers | Injury | Slow Burn | Slow Romance | War,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/20706788,8,Ad Astra,he could only watch as you reached for the stars.,2019-09-20,619,Not Rated,F/M,Completed,Hoseok x reader - Freeform | hoseok - Freeform | jung hoseok - Freeform | reader x hoseok,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/21804367,8,couldn't you waltz?,"Your boyfriend, Hoseok, teaches you to dance.",2019-12-15,460,General Audiences,F/M,Completed,,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/31393373,8,Tony,Hoseok decides to catch you out in a lie. Part of the BGW Drabble Marathon posted originally on my tumblr,2021-05-19,259,General Audiences,F/M,Completed,Comedy | Established Relationship | Fluff | Humor | Humour | Romance | Slice of Life,Jung Hoseok | J-Hope/Reader Series: BGW drabble marathon [17],false,hoseok,{'hoseok'}
https://golemlab.eu/graph/30047367,8,like im gonna lose you,"Summary - After a terrifying dream, you decide to show Hoseok how much he means to you. Pairing - Hoseok x reader Genre - smut Warnings - nightmares, mentions of death(in nightmare), assault (in nightmare) dirty talk, oral (f and m receiving), fingering, implied sex a/n: another re-write from a previous fandom. :)",2021-03-14,3347,Mature,F/M,Completed,,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/24958354,8,Just A Little Hope,"You don't know what you did to deserve him, but you felt blessed that you had him.",2020-06-28,630,General Audiences,F/M,Completed,ALL THE FLUFF | Domestic Fluff | Fluff | Tooth-Rotting Fluff,Jung Hoseok | J-Hope/Reader,false,hoseok,{'hoseok'}
https://golemlab.eu/graph/33300760,8,Priority,Jungkook's too addicted to the chase.,2021-08-17,3065,Teen And Up Audiences,F/M,Completed,Jungkook angst | bts angst | bts fanfic | bts hero au | bts jungkook spiderman | bts marvel au | bts x marvel | jungkook marvel au | jungkook spiderman | jungkook spiderman au | spiderman jungkook,Jeon Jungkook/Reader Series: Swinging By a Fine Line [7],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/25149301,8,His Mermaid Tears | Jeon Jungkook Mermaid AU,"Your father has been struggling with The Siren's Disease, and you know the only way to save him is by having him drink a mermaid's tears. In return for your father's life saved, the mermaid will die in his place. On your voyage to capture a mermaid, you come across a particularly innocent, doe-eyed siren. When your relationship starts to blossom more, you struggle to keep the original mission in mind. Will you still be able to save your father's life when the siren grows closer and closer to you? --- “So, the only reason you saved me was to use me later on?” Jungkook’s eyes shone in the night sky as his tears threatened to fall. They were a sorrowful brown, now submerged in a new sadness you wish you’d never have to see. As your heart slowly tore bit by bit, you turned your back to him so he couldn’t see your eyes painfully closed as you held in a sob. “I never loved you, Jungkook. I’m sorry.” A soft, broken sigh. The splash of water. And then nothing.",2020-07-08,3123,General Audiences,F/M,In-Progress,Siren Jeon Jungkook,Jeon Jungkook/You,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/29786145,8,these days.,"These days you can't take too much; you’ve been falling down, falling behind. Time passes strangely. He seemed to be all you needed—what has changed? Alternatively, these days, you thought you and Jungkook could make it through everything.",2021-03-01,741,Teen And Up Audiences,F/M,Completed,Angst | Break Up | Originally Posted on Tumblr | Reader-Insert | Sad Ending | Unhappy Ending | it's not fluffy | it's quite heavy,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/25516246,8,California Here We Go!,"you and your boyfriend are on the run after stealing entrepreneur kim namjoon’s prized possessions from his million dollar mansion. you think you’ve escaped and on your way to los angeles, but there’s something beautifully horrific waiting for you at the edge of the city of angels.",2020-07-25,556,Mature,F/M,Completed,Action | Angst | Established Relationship | Fluff | Heist AU | bonnie & clyde au,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/24430849,8,Not A Boy Anymore Part 6,None,2020-05-28,1686,Mature,F/M,Completed,Future | Marriage Proposal | Romantic Fluff | Shotgun Wedding | Soft Jeon Jungkook | Surprise Ending | True Love,Jeon Jungkook/Reader Series: Not A Boy Anymore: Jeon Jeong-Guk [6],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/39001473,8,It's Definitely You,A short drabble in which Taehyung's significant other is jealous after the Grammy's.,2022-05-15,513,Not Rated,Gen,Completed,Domestic Fluff | Fluff | Fluff and Angst | Jealousy | Romance,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/13845678,8,Daydream in Wonderland,"Inspired by the Alice in Wonderland-ish theme of Hixtape's Daydream. (I'm still screaming, don't mind me.) Y/N wanders off and has to rescue Namjoon from Evil King Jimin. Oh, and Yoongi is the white rabbit, but he's black because his black hair is beautiful~",2018-03-02,2118,General Audiences,F/M,Completed,Blood Sweat and Tears set | Evil King Jimin? | I suppose | Inspired by Alice in Wonderland | Inspired by Hixtape's Daydream | RM is captured | Taehyung is barely in this | This is a bit random | Yoongi is a bunny in a vest | but i swear it makes sense | crack!fic | unicorn,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/33052492,8,Truth or Dare,None,2021-08-05,669,Explicit,F/M,Completed,Established Relationship | Fluff and Smut | I'm Bad At Tagging | One Shot | Other Additional Tags to Be Added | Short One Shot | Truth or Dare,Jeon Jungkook/You,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/39025185,8,Friends will be friends,"You and Jungkook had been friends for a while and had been through a lot together. You like it that way and he does too. You really, really like having him on your side.",2022-05-16,4062,Not Rated,Other,Completed,Angst | College Reader | Comfort | Fluff | Hurt/Comfort | Just Friends | Kook and reader are best friends | Kook is soft for reader | Self-Doubt | Self-Worth Issues | Teen kook | actual best friends | college kook | mentions of readers awful dad | no friends to lovers | not pining | not unrequited love crap | teen reader,"Jeon Jungkook/Reader, Jeon Jungkook/You",false,jungkook,{'jungkook'}
https://golemlab.eu/graph/35634676,8,Cleaning Day,None,2021-12-11,712,General Audiences,F/M,Completed,,"Jeon Jungkook/Reader, Jeon Jungkook/You Series: Quality Time [7]",false,jungkook,{'jungkook'}
https://golemlab.eu/graph/29556189,8,Still With You,Inspired by Still With You (obviously) a terrible interpretation by yours truly,2021-02-19,1085,General Audiences,F/M,Completed,Fluff and Angst | Song Fiction | Song: Still With You (Jeon Jungkook) | anticipate mistakes pls | i wrote this in the waiting room at the hospital on my phone so unedited af,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/24945010,8,Wife To A Mob,"You may be the wife, the one in the shadows, but you were the one who was in control...",2020-06-27,115,Explicit,F/M,In-Progress,Alternate Universe - Mob | Kissing | Other Additional Tags to Be Added | Violence,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/24646084,8,Evermore,"Beauty and The Beast AU - Yoongi x Reader You don't know where in life you had gone wrong, but life was shit and you didn't know anything else. So when your friend decides to guide you into her world, you just went along with it. You were not expecting to come across the human grinch, let alone falling in love with him...",2020-06-10,3628,Explicit,F/M,In-Progress,Beauty and the Beast AU | Disney | I'm Bangtan Boys | BTS Trash | Jung Hoseok | J-Hope & Min Yoongi | Suga are Best Friends | Jung Hoseok | J-Hope is a Sweetheart | Min Yoongi fanfic | Min Yoongi fanfiction | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Bad at Feelings | Smut Au | Top Min Yoongi | Suga | alternative universe | bts fanfic | bts fanfiction | bts fic | bts scenario | bts scenarios | bts smut | disney scenario | min yoongi scenario | min yoongi smut,Min Yoongi | Suga/Reader Series: Fairytales [3],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/33330694,8,"I’m the QUEEN, I’m the BOSS",None,2021-08-18,733,Not Rated,F/M,In-Progress,Alternate Universe - Daechwita (Agust D Music Video) | Daechwita MV Min Yoongi | Suga | Inspired by Daechwita (Agust D) | Rape | Rape/Non-con Elements | Song: Daechwita (Agust D),Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/38426812,8,Take me to Prison baby,You end getting to sent to prison over a crime to some old lady. You have to deal with prison for someka short years unless you know how to behave. Or You go to prison and meet warden Min who shows you how to act right for the next few years.,2022-04-17,3242,Mature,F/M,Completed,Alternate Universe - Prison | Desk Sex | Explicit Language | Explicit Sexual Content | Flirting | Min Yoongi | Suga Has a Big Dick | Piercings | Porn With Plot | Prison Sex | Small fluff | Spanking | Vaginal Fingering | Vaginal Sex | ambw,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/22814413,8,The Backup Date,"Jungkook made a promise to you last year, and it's Valentine's Day, which means it's time for him to keep it.",2020-02-20,946,General Audiences,F/M,Completed,Fluff | Friendship/Love | I know I'm late for valentine's (woops) | Lowkey Cliffhanger? | Valentine's Day | dammit why did I make it so short? | random drabble | short and sweet,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/29946315,8,Jungkook Imagines,Imagine you and Jungkook,2021-03-09,2369,General Audiences,F/M,In-Progress,Angst | Fanfiction | Fluff | Imagines | Love | Scenarios | bts - Freeform,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/12013620,8,Kept,"Jeongguk and you grew up together and has had a huge crush on you since childhood. One night together changes the equation. The question is, is it a good change?",2017-09-06,2291,Teen And Up Audiences,F/M,In-Progress,Angst | Older Woman/Younger Man,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/33622849,8,Where My Loyalties Lie,"""Look at nothing but me."" Jungkook is the golden prince and Reader is his bodyguard. They meet when they are children but as they grow, so do their feelings. Reader's gender is not specified.",2021-09-01,3124,Teen And Up Audiences,F/M,Completed,Alternate Universe - Royalty | Childhood Friends | First Kiss | Fluff | Forbidden Love | Friendship | Internal Conflict | Light Angst | Mutual Pining | No use of y/n | One Shot | POV First Person | Romance | Secret Crush | Slowburn but on speedrun mode | Sparring | Unresolved Romantic Tension | prince! jungkook,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
